,date,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target,apple_close,apple_vol,apple_intra_perc_change,apple_intra_returns,apple_pct_change,apple_pct_returns,apple_opening_change,apple_target,apple_intra_target,apple_open_target,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target,google_close,google_vol,google_intra_perc_change,google_intra_returns,google_pct_change,google_pct_returns,google_previous_close,google_opening_change,google_opening_returns,google_target,google_intra_target,google_open_target,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target
26,2012-06-27,32.23,28568000,0.7085643869377818,1,-0.02628398791540798,-1,33.1,-1.9335347432024186,-1,-1,1,-1,225.62,2799200,-0.27109906226390545,-1,4.43242764061047e-05,1,225.61,-0.2659456584371361,-1,1,-1,-1,82.07,50737114,0.08522035549063475,1,0.009595276171730616,1,0.5139500734214412,1,1,1,9.5,15383200,0.835073068893529,1,-0.004192872117400381,-1,9.54,0.4192872117400517,1,-1,1,1,283.59,3397200,-0.2828954347749052,-1,0.008176614881438837,1,281.29,0.5332574922677663,1,1,-1,1,31.959999,1047200,-0.1880846394984365,-1,0.011072381807263998,1,31.610001,0.9174280000813606,1,1,0,1
27,2012-06-28,31.36,17713300,1.877346683354197,1,-0.026993484331368167,-1,32.23,-0.8377288240769347,-1,-1,1,-1,221.31,2994800,1.1655948553054596,1,-0.019102916408119897,-1,225.62,-0.7534793014803728,-1,-1,1,-1,81.29,70572061,0.46528713113749903,1,-0.025650245714970654,-1,-0.4873888144266985,-1,1,-1,9.62,15090600,-1.906779661016946,-1,0.012631578947368327,1,9.5,-0.6315789473684263,-1,1,-1,-1,281.1,3856100,0.2802511618006895,1,-0.00878028139215048,-1,283.59,-0.5994569625163048,-1,-1,1,-1,31.41,914100,1.5360501567398073,1,-0.017208980513422456,-1,31.959999,-0.1877315452982375,-1,-1,1,-1
28,2012-06-29,31.1,19526900,2.5689223057644117,1,-0.008290816326530503,-1,31.36,1.785714285714293,1,-1,1,1,228.35,3614400,-1.6243880729862066,-1,0.03181058244091983,1,221.31,1.531787989697703,1,1,-1,1,83.43,105131912,-1.0415405110815232,-1,-0.014412285883047882,-1,1.57460942305325,-1,-1,1,9.78,19991300,-0.20491803278688087,-1,0.016632016632016633,1,9.62,1.4553014553014614,1,1,-1,1,288.95,5057800,-0.8868405432771074,-1,0.02792600498043396,1,281.1,1.8890074706510145,1,1,-1,1,31.290001,1125800,4.60365257937965,1,-0.0038204075135307436,-1,31.41,4.425339063992357,1,-1,1,1
29,2012-07-02,30.77,14122000,1.5360000000000014,1,-0.010610932475884294,-1,31.1,0.4823151125401884,1,-1,1,1,229.32,2330700,-0.008722197993886528,-1,0.004247865119334282,1,228.35,0.4160280271513103,1,1,-1,1,84.65,99806940,-1.3408356279181186,-1,-0.011444587177390941,-1,0.11986096128490267,-1,-1,1,9.69,12992700,1.3238289205702727,1,-0.009202453987730008,-1,9.78,0.40899795501023445,1,-1,1,1,289.15,3323300,0.2311779725346822,1,0.0006921612735766303,1,288.95,0.30109015400588496,1,1,1,1,30.4,1315600,3.030303030303039,1,-0.028443623252041528,-1,31.290001,0.1917513521332302,1,-1,1,1
30,2012-07-03,31.2,8763600,-0.9382076997735334,-1,0.013974650633734154,1,30.77,0.4549886252843698,1,1,-1,1,229.53,1331700,-0.17020162346164563,-1,0.0009157509157509125,1,229.32,-0.07849293563579575,-1,1,-1,-1,85.63,60428183,-0.7648858554954006,-1,-0.01721565476873632,-1,0.3898405197873577,-1,-1,1,10.29,25261600,-5.214723926380366,-1,0.0619195046439629,1,9.69,0.9287925696594413,1,1,-1,1,292.82,2387800,-1.3498546310397261,-1,0.012692374200242051,1,289.15,-0.07954348953828856,-1,1,-1,-1,30.66,947000,-0.1960784313725448,-1,0.008552631578947478,1,30.4,0.6578947368421146,1,1,0,1
31,2012-07-05,31.47,10032100,-0.47892720306512954,-1,0.008653846153846123,1,31.2,0.3846153846153878,1,1,-1,1,227.06,2682300,0.6823549995625939,1,-0.010761120550690562,-1,229.53,-0.39646233607807113,-1,-1,1,-1,87.13,120978516,-1.561953607646566,-1,0.006701328711727239,1,0.18685040289619387,1,-1,1,11.67,104498100,-9.887005649717521,-1,0.13411078717201175,1,10.29,3.2069970845481057,1,1,-1,1,296.85,4709200,-1.2172667757774311,-1,0.01376272112560617,1,292.82,0.15709309473395927,1,1,-1,1,31.23,1253800,-1.363197058201796,-1,0.018590998043052753,1,30.66,0.4892335290280416,1,1,0,1
32,2012-07-06,31.73,10945600,-0.9223918575063587,-1,0.008261836669844369,1,31.47,-0.09532888465204191,-1,1,-1,-1,225.05,3203200,0.5743317870554375,1,-0.00885228573945207,-1,227.06,-0.31269268034881,-1,-1,1,-1,86.55,104693151,0.20754064337600234,1,-0.013112884834663663,-1,-0.45908412716629343,-1,1,-1,11.7,85261400,2.1739130434782736,1,0.0025706940874035134,1,11.67,2.4850042844901536,1,1,1,1,291.9,4339700,1.091081593927903,1,-0.016675088428499407,-1,296.85,-0.582785918814222,-1,-1,1,-1,30.99,784500,0.0,-1,-0.007684918347742653,-1,31.23,-0.768491834774262,-1,-1,0,-1
33,2012-07-09,32.17,17785200,-0.21806853582554603,-1,0.013867002836432496,1,31.73,1.1660888748818183,1,1,-1,1,225.05,1922000,-0.022222222222227275,-1,0.0,-1,225.05,-0.022217285047772213,-1,-1,-1,-1,87.7,94701768,-1.4224586561813393,-1,0.0093221314305445,1,-0.09243212016175424,1,-1,-1,11.86,43262800,-0.08438818565400664,-1,0.013675213675213627,1,11.7,1.282051282051285,1,1,-1,1,291.91,3443000,-0.18189306060815072,-1,3.425830763981175e-05,1,291.9,-0.17814319972592732,-1,1,-1,-1,31.49,910500,-1.7776308410591068,-1,0.016134236850597006,1,30.99,-0.16133914165858707,-1,1,0,-1
34,2012-07-10,31.47,14269500,2.9602220166512514,1,-0.021759403170655944,-1,32.17,0.8082064034814982,1,-1,1,1,219.5,2982100,2.983425414364641,1,-0.024661186403021618,-1,225.05,0.5332148411464068,1,-1,1,1,86.89,127763688,1.5745355686452203,1,0.006253618992472676,1,0.6613454960091201,1,1,1,11.46,35242200,4.1806020066889635,1,-0.03372681281618872,-1,11.86,0.8431703204047338,1,-1,1,1,289.76,3860500,1.4388244498112241,1,-0.007365283820355728,-1,291.91,0.7125483882018375,1,-1,1,1,31.27,758400,0.8560589455910308,1,-0.006986344871387717,-1,31.49,0.15878374087012304,1,-1,1,1
35,2012-07-11,30.97,13030300,1.6200762388818346,1,-0.015888147442008282,-1,31.47,0.03177629488402149,1,-1,1,1,218.37,2734700,0.2649006622516484,1,-0.005148063781321155,-1,219.5,-0.25056947608200975,-1,-1,1,-1,86.35,117068665,0.27716826423375573,1,0.009233286582515099,1,-0.3452641270571955,1,1,-1,11.66,43044400,-1.9230769230769287,-1,0.017452006980802626,1,11.46,-0.1745200698080397,-1,1,-1,-1,284.53,7024700,0.8848016163305189,1,-0.018049420209828915,-1,289.76,-0.9283545002760898,-1,-1,1,-1,31.51,638600,0.1900538485904299,1,0.007675087943716186,1,31.27,0.959385992964505,1,1,1,1
36,2012-07-12,30.81,11300700,-0.3583061889250796,-1,-0.0051662899580239285,-1,30.97,-0.8718114304165309,-1,-1,-1,-1,215.36,2616200,0.5770740039702691,1,-0.013783944681045934,-1,218.37,-0.8059715162339107,-1,-1,1,-1,85.56,106873442,0.22157434402332096,1,-0.009951400138856759,-1,-0.6948465547191597,-1,1,-1,12.14,41447700,-4.206008583690989,-1,0.04116638078902235,1,11.66,-0.08576329331046129,-1,1,-1,-1,284.17,4636800,-0.5911504424778817,-1,-0.0012652444381962002,-1,284.53,-0.713457280427362,-1,-1,-1,-1,32.700001,1125700,-4.506231878995466,-1,0.03776582037448417,1,31.51,-0.6981878768644918,-1,1,0,-1
37,2012-07-13,30.72,8108300,1.0309278350515474,1,-0.0029211295034079487,-1,30.81,0.746510873093153,1,-1,1,1,218.39,2221900,-1.2799703195288183,-1,0.014069465081723465,1,215.36,0.1253714710252516,1,1,-1,1,86.42,77827633,-0.32505224053865933,-1,-0.0032295271049596064,-1,0.6778868630201008,-1,-1,1,12.13,39032000,0.9795918367346876,1,-0.0008237232289950436,-1,12.14,0.9060955518945587,1,-1,1,1,287.18,3966700,-0.7613767937967145,-1,0.010592251117288898,1,284.17,0.2955977055987525,1,1,-1,1,34.25,1304800,-3.8823141073001373,-1,0.04740057959019639,1,32.700001,0.825688048144106,1,1,0,1
38,2012-07-16,28.25,24672100,7.377049180327869,1,-0.08040364583333326,-1,30.72,-0.7161458333333297,-1,-1,1,-1,216.01,2004200,0.27239150507848725,1,-0.010897934887128535,-1,218.39,-0.8196345986537809,-1,-1,1,-1,86.7,75263813,-0.2891844997108155,-1,-0.00011532695190852316,-1,0.03471418653089694,-1,-1,1,11.85,20946800,2.549342105263162,1,-0.023083264633141032,-1,12.13,0.2473206924979337,1,-1,1,1,286.39,2936100,0.25077496429940693,1,-0.002750887944843017,-1,287.18,-0.024374956473289636,-1,-1,1,-1,35.959998999999996,1744000,-4.7785518648018535,-1,0.0499269781021896,1,34.25,0.20437956204379645,1,1,0,1
39,2012-07-17,28.09,30438600,1.369382022471912,1,-0.005663716814159336,-1,28.25,0.8141592920353997,1,-1,1,1,216.93,1987000,0.23913543343296473,1,0.0042590620804592305,1,216.01,0.6666358038979666,1,1,1,1,86.71,73378782,0.6303002521201138,1,0.0011546010853249467,1,0.6459054209919288,1,1,1,11.68,27820800,1.7661900756938675,1,-0.014345991561181437,-1,11.85,0.33755274261604157,1,-1,1,1,287.29,3372700,0.2949954883042847,1,0.0031425678270891044,1,286.39,0.6110548552672929,1,1,1,1,33.349998,2569300,4.71429142857143,1,-0.07258067498833909,-1,35.959998999999996,-2.6696302188439893,-1,-1,1,-1
40,2012-07-18,29.11,16841800,-2.8258565877781727,-1,0.03631185475258092,1,28.09,0.783196867212527,1,1,-1,1,217.47,2093000,-0.6106870229007603,-1,0.00248928225694911,1,216.93,-0.3595629926704472,-1,1,-1,-1,86.61,62685509,0.05769674590352776,1,-0.013103919781221607,-1,-0.05766347595432725,-1,1,-1,11.61,21576100,0.0,-1,-0.0059931506849315586,-1,11.68,-0.5993150684931532,-1,-1,-1,-1,289.3,3107900,-0.6575971608503484,-1,0.006996414772529436,1,287.29,0.04176964043301352,1,1,-1,1,32.150002,2881900,-2.3233672819859925,-1,-0.03598189121330675,-1,33.349998,-5.787100796827628,-1,-1,0,-1
41,2012-07-19,29.0,13685100,1.3940836450187015,1,-0.0037787701820679587,-1,29.11,1.0305736860185528,1,-1,1,1,226.17,5449400,-2.4645494495537523,-1,0.040005518002482976,1,217.47,1.4990573412424661,1,1,-1,1,87.76,108981913,-0.49238520554220405,-1,0.016564346113749684,1,0.8313127814340132,1,-1,1,11.87,29133300,-1.3663535439794907,-1,0.02239448751076667,1,11.61,0.8613264427218038,1,1,-1,1,295.42,9384300,-1.1781628878690311,-1,0.021154510888351297,1,289.3,0.9263740062219173,1,1,-1,1,32.27,1435900,1.3753086376739423,1,0.0037324414474375622,1,32.150002,1.772936126100405,1,1,1,1
42,2012-07-20,28.76,11869100,0.8275862068965464,1,-0.008275862068965467,-1,29.0,0.0,-1,-1,1,-1,228.29,4170000,-1.3001419950301643,-1,0.009373480125569378,1,226.17,-0.358137684042965,-1,1,-1,-1,86.33,99227200,1.4272664992007307,1,0.0008115001159285651,1,-0.20510483135825755,1,1,-1,11.69,24369800,1.016088060965292,1,-0.015164279696714411,-1,11.87,-0.5054759898904695,-1,-1,1,-1,304.27,12975800,-0.33966495185330847,-1,0.029957348859251054,1,295.42,2.647078735359824,1,1,-1,1,31.790001,1568500,0.8730869971936392,1,-0.014874465447784369,-1,32.27,-0.6197706848466155,-1,-1,1,-1
43,2012-07-23,28.75,12390700,-2.2403982930298683,-1,-0.0003477051460362146,-1,28.76,-2.2253129346314346,-1,-1,-1,-1,226.01,5515100,-0.5740477038091812,-1,-0.009987296859257921,-1,228.29,-1.5638004292785463,-1,-1,-1,-1,86.26,121642186,-1.5899187374867607,-1,0.004775771694816688,1,-1.6448511525541547,1,-1,-1,11.42,30965200,0.9540329575021634,1,-0.02309666381522668,-1,11.69,-1.3686911890504718,-1,-1,1,-1,306.61,7150000,-2.50401176785237,-1,0.007690538009005321,1,304.27,-1.6925756729220685,-1,1,-1,-1,30.66,1386800,1.2560354671831053,1,-0.03554579944807179,-1,31.790001,-2.3277822482610193,-1,-1,1,-1
44,2012-07-24,28.45,11539800,1.2838306731436537,1,-0.01043478260869568,-1,28.75,0.2434782608695662,1,-1,1,1,223.04,5008700,1.4274981217130058,1,-0.013141011459669949,-1,226.01,0.11503915755940858,1,-1,1,1,85.85,137351661,1.0602742883485097,1,0.04516678841003152,1,0.5912357987479607,1,1,1,11.48,64700300,0.8635578583765081,1,0.005253940455341555,1,11.42,1.4010507880910694,1,1,1,1,302.65,4033800,1.2077688917904505,1,-0.012915430025113417,-1,306.61,-0.08479827794266034,-1,-1,1,-1,29.84,1500300,2.674494455316374,1,-0.026744944553163785,-1,30.66,0.0,-1,-1,1,-1
45,2012-07-25,29.34,17230200,-3.346248679112361,-1,0.03128295254833047,1,28.45,-0.2108963093145825,-1,1,-1,-1,217.05,3646700,2.2297297297297245,1,-0.026856169296986976,-1,223.04,-0.46628407460544835,-1,-1,1,-1,82.14,219211506,-0.08529304252468307,-1,0.00012175818823823015,1,-4.403028538147934,1,-1,-1,8.61,173470500,6.106870229007639,1,-0.2500000000000001,-1,11.48,-20.121951219512198,-1,-1,1,-1,302.86,3659600,0.05280179526102837,1,0.0006938708078640943,1,302.65,0.12225342805220704,1,1,1,1,28.950001,2842200,3.2419752673796833,1,-0.02982570375335114,-1,29.84,0.26809651474531454,1,-1,1,1
46,2012-07-26,26.85,64597400,3.2432432432432377,1,-0.0848670756646216,-1,29.34,-5.419222903885481,-1,-1,1,-1,220.01,6937400,-0.004545454545450411,-1,0.013637410734853583,1,217.05,1.3591338401289972,1,1,-1,1,82.13,101611050,0.8331320936971719,1,-0.01746620409139854,-1,0.8278548819089269,-1,1,1,8.14,79756600,3.8961038961038965,1,-0.05458768873403008,-1,8.61,-1.6260162601625876,-1,-1,1,-1,305.53,3382900,0.26766770034276155,1,0.008815954566466111,1,302.86,1.1523476193620845,1,1,1,1,28.129998999999998,2262300,5.91973578595318,1,-0.02832476586097532,-1,28.950001,3.281516294248136,1,-1,1,1
47,2012-07-27,23.71,123102300,-2.242345838723586,-1,-0.1169459962756052,-1,26.85,-13.631284916201118,-1,-1,-1,-1,237.32,11313900,-5.358490566037733,-1,0.07867824189809558,1,220.01,2.381709922276264,1,1,-1,1,83.59,100956620,-1.7652787923058226,-1,-0.01658823529411757,-1,0.012175818823822132,-1,-1,1,8.42,38009300,-2.8083028083028134,-1,0.03439803439803435,1,8.14,0.6142506142506011,1,1,-1,1,316.29,7125900,-2.5949592915761133,-1,0.03521749091742232,1,305.53,0.9033482800379825,1,1,-1,1,29.51,1673000,-2.786489125269568,-1,0.04905798254738669,1,28.129998999999998,2.0618557434004954,1,1,0,1
48,2012-07-30,23.15,29285900,3.5416666666666727,1,-0.023618726275833057,-1,23.71,1.2231126107127759,1,-1,1,1,236.09,3736400,0.383966244725737,1,-0.00518287544244056,-1,237.32,-0.13483903590089044,-1,-1,1,-1,85.0,94626868,-0.6870409855484462,-1,-0.025787965616045794,-1,0.992941739442515,-1,-1,1,8.25,29932700,2.0190023752969113,1,-0.020190023752969077,-1,8.42,0.0,-1,-1,1,-1,314.97,4389700,0.590203257164483,1,-0.004173385184482625,-1,316.29,0.17389104935342709,1,-1,1,1,27.35,2065200,7.3195526940020335,1,-0.0731955269400203,-1,29.51,0.0,-1,-1,1,-1
49,2012-07-31,21.71,56179400,7.103123662815576,1,-0.062203023758099274,-1,23.15,0.9503239740820839,1,-1,1,1,233.3,3453600,0.7656316461080319,1,-0.011817527214197932,-1,236.09,-0.4193316108263836,-1,-1,1,-1,87.25,115373055,-1.2415873752610735,-1,0.006459799284807888,1,1.388235294117655,1,-1,1,8.12,17320800,1.0962241169305922,1,-0.01575757575757586,-1,8.25,-0.48484848484847454,-1,-1,1,-1,315.3,3745100,-0.7476993865030778,-1,0.0010477188303648077,1,314.97,-0.6381560148585731,-1,1,-1,-1,27.42,1575100,0.43573346275477065,1,0.00255941499085921,1,27.35,0.6947020109689168,1,1,1,1
50,2012-08-01,20.88,44604400,2.883720930232563,1,-0.03823122984799643,-1,21.71,-0.9672961768770191,-1,-1,1,-1,232.09,2543800,0.8755445459981135,1,-0.005186455207886853,-1,233.3,0.36005143591940636,1,-1,1,1,86.69,96002719,1.477440618252071,1,-0.0016123459633766712,-1,0.848137535816613,-1,1,1,7.79,33832400,4.999999999999991,1,-0.04064039408866982,-1,8.12,0.9852216748768483,1,-1,1,1,315.16,3702900,0.7245007245007102,1,-0.0004440215667618208,-1,315.3,0.6850618458610745,1,-1,1,1,26.25,1592300,6.216505894962481,1,-0.04266958424507661,-1,27.42,2.078774617067822,1,-1,1,1
51,2012-08-02,20.04,56374500,3.514684641309583,1,-0.04022988505747127,-1,20.88,-0.5268199233716448,-1,-1,1,-1,230.81,3048100,-0.10843164469118667,-1,-0.005515101900124941,-1,232.09,-0.6592270239993111,-1,-1,-1,-1,86.83,83023385,-0.8244310264746791,-1,-0.012846748522055473,-1,-0.6575152843465142,-1,-1,-1,7.7,23945600,0.6451612903225784,1,-0.011553273427471145,-1,7.79,-0.5134788189987168,-1,-1,1,-1,313.2,3970100,-0.5167046439231086,-1,-0.006219063332910335,-1,315.16,-1.1327579642086716,-1,-1,-1,-1,26.1,1305100,2.7570789865871776,1,-0.005714285714285672,-1,26.25,2.2476190476190467,1,-1,1,1
52,2012-08-03,21.09,80647000,-3.5854616895874285,-1,0.05239520958083843,1,20.04,1.5968063872255505,1,1,-1,1,234.97,2825300,-0.4016579071059256,-1,0.018023482518088496,1,230.81,1.3950868679866553,1,1,-1,1,87.96,86083296,-0.3422313483915094,-1,-0.011018664268045875,-1,0.9558908211447636,-1,-1,1,7.7,37295300,1.7857142857142818,1,0.0,-1,7.7,1.818181818181814,1,-1,1,1,319.47,3808300,-0.2070198550861093,-1,0.02001915708812274,1,313.2,1.791187739463606,1,1,-1,1,27.27,1209500,-1.3754646840148737,-1,0.04482758620689653,1,26.1,3.0651340996168472,1,1,0,1
53,2012-08-06,21.92,27778900,-2.4777933613838297,-1,0.039355144618302695,1,21.09,1.4224751066856363,1,1,-1,1,233.99,1843700,0.6664968585498358,1,-0.004170745201515058,-1,234.97,0.2510958845810118,1,-1,1,1,88.94,75488233,-0.8618734406894883,-1,0.0027057497181510737,1,0.2501136880400331,1,-1,1,8.11,28527800,-4.107830551989722,-1,0.0532467532467531,1,7.7,1.168831168831167,1,1,-1,1,320.21,3578000,-0.5021813502400947,-1,0.0023163364322156266,1,319.47,-0.2691958556359012,-1,1,-1,-1,28.27,1528200,-2.61343385166729,-1,0.036670333700036695,1,27.27,1.0267656765676572,1,1,0,1
54,2012-08-07,20.72,36782900,6.66666666666667,1,-0.054744525547445355,-1,21.92,1.2773722627737116,1,-1,1,1,236.56,2058300,-1.037884935719475,-1,0.010983375357921155,1,233.99,0.05983161673575211,1,1,-1,1,88.7,72558872,0.30347308081375296,1,0.0016939582156973998,1,0.03373060490218252,1,1,1,8.27,30769900,-1.5970515970515846,-1,0.019728729963008673,1,8.11,0.3699136868064259,1,1,-1,1,319.07,3978300,0.19705974350953878,1,-0.0035601636426094707,-1,320.21,-0.15927047874831857,-1,-1,1,-1,30.25,2387200,-5.144247480013905,-1,0.07003891050583655,1,28.27,1.7686593562079942,1,1,0,1
55,2012-08-08,20.72,29537400,-0.04828585224528252,-1,0.0,-1,20.72,-0.04826254826253866,-1,-1,-1,-1,234.38,1534300,0.3867567682434428,1,-0.009215421034832638,-1,236.56,-0.5368616841393347,-1,-1,1,-1,88.55,60970746,-0.0791139240506252,-1,-0.0014659449706811989,-1,-0.2480270574971802,-1,-1,-1,8.26,18194400,-0.48661800486616963,-1,-0.0012091898428052694,-1,8.27,-0.6045949214026474,-1,-1,-1,-1,319.92,2654200,-0.49948166996514054,-1,0.002663992227410983,1,319.07,-0.2319240292098941,-1,1,-1,-1,29.09,1308900,2.709030100334444,1,-0.0383471074380165,-1,30.25,-1.1570247933884343,-1,-1,1,-1
56,2012-08-09,21.01,15610700,-1.2530120481927787,-1,0.013996138996139162,1,20.72,0.1447876447876503,1,1,-1,1,234.06,1548100,-0.05557217971187768,-1,-0.001365304206843554,-1,234.38,-0.19199590408737463,-1,-1,-1,-1,88.68,55081834,-0.4758667573079557,-1,-0.001463799121720455,-1,-0.3274985883681446,-1,-1,-1,8.27,16492700,-0.4860267314702205,-1,0.001210653753026536,1,8.26,-0.36319612590798256,-1,1,-1,-1,319.98,2148500,0.33328142033950886,1,0.00018754688672162345,1,319.92,0.35321330332583,1,1,1,1,29.41,672600,0.37262872628726096,1,0.011000343760742437,1,29.09,1.4781711928497756,1,1,1,1
57,2012-08-10,21.81,25794700,-1.8682858477346969,-1,0.0380771061399332,1,21.01,1.9038553069966613,1,1,-1,1,232.75,1852500,0.1415822893427203,1,-0.005596855507134957,-1,234.06,-0.4186960608390967,-1,-1,1,-1,88.81,48726623,-0.4751668740807803,-1,-0.013222222222222246,-1,-0.3270184934596371,-1,-1,-1,8.56,35032200,-3.883495145631071,-1,0.03506650544135437,1,8.27,-0.36275695284158843,-1,1,-1,-1,319.8,2879800,-0.5344231373781794,-1,-0.000562535158447397,-1,319.98,-0.5875367210450639,-1,-1,-1,-1,29.940001000000002,707400,-2.1494439491451525,-1,0.018021115266916077,1,29.41,-0.340023801428094,-1,1,0,-1
58,2012-08-13,21.6,24973100,2.483069977426624,1,-0.009628610729023213,-1,21.81,1.5589179275561664,1,-1,1,1,232.44,1997300,-0.09042759333419799,-1,-0.0013319011815252635,-1,232.75,-0.22341568206230303,-1,-1,-1,-1,90.0,69562052,-1.0554682236694337,-1,-0.0026595744680850686,-1,0.2814998311001013,-1,-1,1,8.56,33324900,2.171428571428566,1,0.0,-1,8.56,2.219626168224293,1,-1,1,1,328.77,6560200,-1.944186046511622,-1,0.02804878048780468,1,319.8,0.8442776735459626,1,1,-1,1,31.17,870100,-4.984839845576291,-1,0.041082129556375024,1,29.940001000000002,-0.8350033121241378,-1,1,0,-1
59,2012-08-14,20.38,39308800,4.810836057916867,1,-0.05648148148148158,-1,21.6,-0.8796296296296354,-1,-1,1,-1,233.19,2751000,0.6476076860806996,1,0.0032266391326793986,1,232.44,0.9765961108243031,1,1,1,1,90.24,84939075,0.03323363243602652,1,0.0013315579227695107,1,0.2999999999999956,1,1,1,8.82,48119400,-1.8475750577367223,-1,0.030373831775700966,1,8.56,1.1682242990654164,1,1,-1,1,333.08,7350800,-1.428179908036176,-1,0.0131094686254829,1,328.77,-0.11558232198801456,-1,1,-1,-1,29.42,793400,4.325203252032515,1,-0.05614372794353539,-1,31.17,-1.3474494706448563,-1,-1,1,-1
60,2012-08-15,21.2,47861100,-2.713178294573637,-1,0.04023552502453387,1,20.38,1.2757605495583983,1,1,-1,1,237.42,3264700,-2.2216481529320578,-1,0.01813971439598605,1,233.19,-0.398816415798279,-1,1,-1,-1,90.12,64307325,0.07761392615588555,1,-0.008689913100868862,-1,-0.05540780141843656,-1,1,-1,9.04,30844100,-2.0316027088036086,-1,0.02494331065759625,1,8.82,0.45351473922901525,1,1,-1,1,332.52,4839400,0.4103147743268755,1,-0.001681277771106049,-1,333.08,0.24318482046355297,1,-1,1,1,29.4,525400,-0.03402858230787636,-1,-0.0006798096532971698,-1,29.42,-0.10197484704283537,-1,-1,0,-1
61,2012-08-16,19.87,157565300,2.7886497064579268,1,-0.06273584905660368,-1,21.2,-3.5849056603773493,-1,-1,1,-1,241.55,4312100,-1.6111391553087717,-1,0.01739533316485553,1,237.42,0.12635835228709097,1,1,-1,1,90.91,63601368,-0.8206720638793333,-1,-0.01814450804622536,-1,0.055481580115398534,-1,-1,1,9.19,17630900,-1.3230429988974555,-1,0.0165929203539823,1,9.04,0.33185840707965863,1,1,-1,1,335.18,3448200,-0.8029833689212402,-1,0.007999518825935414,1,332.52,-0.0030073379044842133,-1,1,-1,-1,30.299999,669000,-2.607510917456445,-1,0.03061221088435384,1,29.4,0.44218027210885574,1,1,0,1
62,2012-08-17,19.05,129293400,4.797601199400304,1,-0.0412682435832914,-1,19.87,0.7045797684952217,1,-1,1,1,241.17,3085800,-0.23690773067331386,-1,-0.0015731732560547718,-1,241.55,-0.39329331401366885,-1,-1,-1,-1,92.59,110457373,-1.2687301760909948,-1,-0.025573563460324023,-1,0.5719942800572108,-1,-1,1,9.1,22405600,1.8338727076591146,1,-0.009793253536452662,-1,9.19,0.8705114254624601,1,-1,1,1,337.31,4371600,-0.44967242406193886,-1,0.006354794438808931,1,335.18,0.18497523718599096,1,1,-1,1,30.01,508200,0.9244007618223539,1,-0.009570924408281223,-1,30.299999,-0.032996700758965394,-1,-1,1,-1
63,2012-08-20,20.01,101186600,-5.039370078740162,-1,0.050393700787401574,1,19.05,0.0,-1,1,-1,-1,240.35,1889900,0.4225877283838133,1,-0.0034000912219596113,-1,241.17,0.082929054194144,1,-1,1,1,95.02,152992536,-2.3260822743915535,-1,0.013871105420401264,1,0.2916081650286165,1,-1,1,9.18,26658800,-0.9900990099009885,-1,0.00879120879120876,1,9.1,-0.10989010989010754,-1,1,-1,-1,336.51,3529300,-0.005943713037529142,-1,-0.0023717055527556763,-1,337.31,-0.24309981915744955,-1,-1,-1,-1,29.51,1179100,2.1227197346600235,1,-0.016661112962345848,-1,30.01,0.46651116294567485,1,-1,1,1
64,2012-08-21,19.16,70640600,2.145045965270675,1,-0.04247876061969025,-1,20.01,-2.1489255372314005,-1,-1,1,-1,239.45,2571500,0.5936565924941908,1,-0.0037445392136468136,-1,240.35,0.22051175369253218,1,-1,1,1,93.72,202792581,2.201815715329228,1,-0.019152276295133386,-1,0.8524521153441406,-1,1,1,9.37,23355500,-0.6444683136412322,-1,0.020697167755991286,1,9.18,1.416122004357307,1,1,-1,1,333.5,4461000,0.536832687145843,1,-0.008944756470832926,-1,336.51,-0.3595732667676977,-1,-1,1,-1,29.110001,761600,1.5889080459770042,1,-0.01355469332429693,-1,29.51,0.23720772619449923,1,-1,1,1
65,2012-08-22,19.44,49892200,-0.41322314049587733,-1,0.014613778705636848,1,19.16,1.0438413361169065,1,1,-1,1,243.1,2473700,-1.545530492898909,-1,0.015243265817498353,1,239.45,-0.020881186051360596,-1,1,-1,-1,95.55,140900172,-2.2034442186330114,-1,0.009402070568349963,1,-0.24541186513017924,1,-1,-1,9.34,18030600,-0.4301075268817112,-1,-0.0032017075773744796,-1,9.37,-0.7470651013873907,-1,-1,-1,-1,337.33,3832600,-1.4709421248947137,-1,0.01148425787106433,1,333.5,-0.31784107946027057,-1,1,-1,-1,29.950001,775500,-3.2402654257152665,-1,0.028856062217242684,1,29.110001,-0.3435279854507696,-1,1,0,-1
