,date,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target,apple_close,apple_vol,apple_intra_perc_change,apple_intra_returns,apple_pct_change,apple_pct_returns,apple_opening_change,apple_target,apple_intra_target,apple_open_target,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target,google_close,google_vol,google_intra_perc_change,google_intra_returns,google_pct_change,google_pct_returns,google_previous_close,google_opening_change,google_opening_returns,google_target,google_intra_target,google_open_target,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,dji_open,dji_high,dji_low,dji_close,dji_vol,dji_perc_change,dji_return,dji_previous_day_return,dji_previous_perc_change,cac_open,cac_high,cac_low,cac_close,cac_vol,cac_perc_change,cac_return,dax_open,dax_high,dax_low,dax_close,dax_vol,dax_perc_change,dax_return,google_compound,google_sentiment,amazon_compound,amazon_sentiment,fb_compound,fb_neg,fb_neu,fb_pos,fb_sentiment,tsla_compound,tsla_sentiment,em_tweets3_compound,em_tweets3_sentiment
376,2018-11-20,132.43,41939500,-4.250964339132493,-1,0.0066894716837704316,1,131.55,-3.4359559103002737,-1,1,-1,-1,1495.46,10878800,-4.032000000000002,-1,-0.011128817885458386,-1,1512.29,-4.945480033591439,-1,-1,-1,-1,176.98,67678680,0.7792790267421734,1,0.0011313497001923523,1,-4.029914989777256,1,1,-1,266.98,16693800,-4.850174763382172,-1,-0.013377679231337813,-1,270.6,-5.9016999260901795,-1,-1,-1,-1,1025.76,2449100,-2.575999999999999,-1,0.005647058823529338,1,1020.0,-1.9607843137254901,-1,1,-1,-1,347.48999,8004700,-1.6795874177029928,-1,-0.01691801562532036,-1,353.47000099999997,-3.3156989183927856,-1,-1,0,-1,24618.679688,24707.259766,24368.980469,24465.640625,445920000,-0.6216379795322522,-1,-1.0,-1.4774768376871508,4962.850098,4967.97998,4894.299805,4924.890136999999,97368100,-0.7648822803513272,-1,11157.65039,11187.16016,11009.25,11066.41016,119967800,-0.8177369500820257,-1,0.1869,1,0.8210000000000001,1,-0.1335,0.469,2.3280000000000003,0.203,-1,-0.4588,-1,1.388,1
377,2018-11-21,134.82,25469700,-0.3124999999999907,-1,0.018047270255984182,1,132.43,1.487578343275692,1,1,-1,1,1516.73,5716800,1.701890485356353,1,0.014223048426571072,1,1495.46,3.17828627980688,1,1,1,1,176.78,31096240,1.6413509152617756,1,0.02606071159092238,1,1.5538478924172225,1,1,1,262.13,11023000,4.4785365498141605,1,-0.018166154768147535,-1,266.98,2.786725597423027,1,-1,1,1,1037.61,1534300,-0.08198618773871572,-1,0.011552409920449147,1,1025.76,1.072375604429886,1,1,-1,1,338.190002,4686800,3.9232948863636383,1,-0.026763326333515303,-1,347.48999,1.2978819907877126,1,-1,1,1,24541.650391,24669.789063,24463.279297,24464.689453,289370000,-0.31359316416724586,-1,-1.0,-0.6216379795322522,4949.720215,4978.919922,4930.25,4975.5,82217400,0.5208331760222475,1,11138.25,11257.83008,11113.33984,11244.16992,92605400,0.9509565685812427,1,2.3821000000000003,1,3.2322999999999995,1,-0.1894,0.6759999999999999,3.5410000000000004,0.782,-1,0.0,-1,1.5275,1
378,2018-11-23,131.73,11886100,1.4365881032547818,1,-0.02291944815309299,-1,134.82,-0.8678237650200175,-1,-1,1,-1,1502.06,2707600,0.9848384970336226,1,-0.009672123581652703,-1,1516.73,0.01780145444475825,1,-1,1,1,172.29,23623970,1.5148050760260692,1,-0.013343259649524764,-1,-1.040841724176945,-1,1,-1,258.82,5245100,0.4959440236822961,1,-0.012627322320985734,-1,262.13,-0.7706100026704238,-1,-1,1,-1,1023.88,691500,0.5941747572815539,1,-0.013232331993716206,-1,1037.61,-0.7334162161120171,-1,-1,1,-1,325.829987,4202600,2.548233541829214,1,-0.03654754702062413,-1,338.190002,-1.135455210766398,-1,-1,1,-1,24336.400391,24408.800781,24268.740234,24285.949219,155940000,-0.2073074538116928,-1,-1.0,-0.31359316416724586,4939.790039,4968.5,4913.720215,4946.950195,61973700,0.14494858978762185,1,11146.549809999999,11205.99023,11093.51953,11192.69043,63011900,0.4139453085169675,1,-0.5,-1,0.8848,1,-0.25170000000000003,0.284,3.232,0.484,-1,-0.8981,-1,0.0772,1
379,2018-11-26,136.38,24263600,-2.5413533834586435,-1,0.03529947620132101,1,131.73,0.9640932209823202,1,1,-1,1,1581.33,6257700,-2.750487329434693,-1,0.05277419011224582,1,1502.06,2.459289242773262,1,1,-1,1,174.62,44662320,-0.2180899908172609,-1,0.0021808999081727176,1,1.13181264147659,1,-1,1,261.43,12498600,-0.3377470734983671,-1,0.010084228421296748,1,258.82,0.6684182057028121,1,1,-1,1,1048.62,1942800,-0.9890691963210846,-1,0.024162987850138595,1,1023.88,1.413251552916349,1,1,-1,1,346.0,7992100,-6.461538461538462,-1,0.06190348895051212,1,325.829987,-0.2547300841282042,-1,1,0,-1,24364.130859,24673.289063,24364.130859,24640.240234,306280000,1.1332617469422532,1,-1.0,-0.2073074538116928,4982.540039,5023.779785,4973.709961,4994.97998,94237200,0.24967066802530583,1,11315.90039,11390.92969,11301.82031,11354.719729999999,89434600,0.3430512700014867,1,0.5596999999999999,1,2.9725000000000006,1,0.6854999999999998,1.3310000000000002,5.3229999999999995,1.346,1,-0.5574,-1,3.4663000000000004,1
380,2018-11-27,135.0,20750300,0.5524861878453038,1,-0.010118785745710457,-1,136.38,-0.46194456665199846,-1,-1,1,-1,1581.42,5783200,-0.34454533340947996,-1,5.6914116598250075e-05,1,1581.33,-0.3376904251484458,-1,1,-1,-1,174.24,41156140,-1.591743921637233,-1,-0.03702884934232331,-1,-1.7810101935631732,-1,-1,-1,266.63,11149500,-2.8506403332818957,-1,0.019890601690701004,1,261.43,-0.8377003404352972,-1,1,-1,-1,1044.41,1803200,-0.3275696445725343,-1,-0.004014800404340768,-1,1048.62,-0.7266693368426972,-1,-1,-1,-1,343.920013,6358300,-1.1380753232080687,-1,-0.006011523121387308,-1,346.0,-1.7196566473988484,-1,-1,0,-1,24557.019531,24750.730469,24416.029297,24748.730469,308250000,0.7806767338275181,1,1.0,1.1332617469422532,4992.529785,5013.689941,4958.709961,4983.149902,85316600,-0.18787835834613073,-1,11380.79004,11400.049809999999,11264.65039,11309.11035,75453200,-0.6298305280043549,-1,0.9471000000000002,1,4.2199,1,-0.3046,0.46799999999999997,3.292,0.239,-1,0.034700000000000064,1,0.8765,1
381,2018-11-28,136.76,29847500,-0.3522160258291677,-1,0.013037037037036958,1,135.0,0.948148148148149,1,1,-1,1,1677.75,8458700,-3.95496678893625,-1,0.060913609287855275,1,1581.42,2.0551150232069912,1,1,-1,1,180.94,45941750,-2.3821648842867695,-1,0.007741576162628716,1,1.4290633608815315,1,-1,1,282.65,14801300,-3.923082579601426,-1,0.060083261448449,1,266.63,2.0065258973108886,1,1,-1,1,1086.23,2475400,-3.572790724283919,-1,0.040041746057582595,1,1044.41,0.41650309744256653,1,1,-1,1,347.869995,4127600,-0.5433697662756196,-1,0.011485176351165194,1,343.920013,0.60187744875434,1,1,0,1,24832.839844,25368.929688,24832.839844,25366.429688,362160000,2.1487266351815397,1,1.0,0.7806767338275181,4998.140136999999,5007.470215,4977.930176,4983.240234000001,84265900,-0.29810894836057755,-1,11355.799809999999,11358.799809999999,11279.45996,11298.87988,72950500,-0.5012410482075785,-1,0.6808,1,2.3965,1,0.4588,0.0,1.5,0.5,1,0.34,1,0.75,1
382,2018-11-29,138.68,24238700,-2.0306062389641113,-1,0.014039192746417184,1,136.76,-0.6142146826557499,-1,1,-1,-1,1673.57,6613200,0.08477662553209708,1,-0.0024914319773506888,-1,1677.75,-0.1645060348681264,-1,-1,1,-1,179.55,41523580,1.7026168838278688,1,0.0054317392765146355,1,0.9505913562506901,1,1,1,288.75,15431500,-2.2775573816945336,-1,0.021581461171059635,1,282.65,-0.11675216699097261,-1,1,-1,-1,1088.3,1468900,-1.1356033008698263,-1,0.001905673752335968,1,1086.23,-0.9344245693821834,-1,1,-1,-1,341.170013,3080700,1.6801115273775264,1,-0.019260016949722902,-1,347.869995,-0.2500919919810897,-1,-1,1,-1,25343.650391,25479.039063,25202.789063,25338.839844,305110000,-0.018981271149910064,-1,1.0,2.1487266351815397,5026.660156,5036.810059,4995.950195,5006.25,82130300,-0.4060381121177971,-1,11377.20996,11403.719729999999,11275.7002,11298.23047,92388200,-0.6941903179925116,-1,0.4588,1,0.8452000000000002,1,-0.1531,0.16699999999999998,1.714,0.11900000000000001,-1,0.5899,1,3.0891,1
383,2018-11-30,140.61,25732600,-1.699696224504573,-1,0.013916931064320792,1,138.68,-0.3028554946639861,-1,1,-1,-1,1690.17,5761800,-0.635308127418879,-1,0.00991891585054705,1,1673.57,0.3543323553840033,1,1,-1,1,178.58,39424260,0.9484719063730542,1,-0.033762579807380066,-1,0.4121414647730329,-1,1,1,286.13,11860100,0.6493055555555571,1,-0.009073593073593123,-1,288.75,-0.2597402597402597,-1,-1,1,-1,1094.43,2580200,-0.49216303818855794,-1,0.005632638059358763,1,1088.3,0.07075254984838572,1,1,-1,1,350.480011,5629100,-2.530504733044375,-1,0.02728844167204114,1,341.170013,0.19344431657304942,1,1,0,1,25307.140625,25549.710938,25250.970703,25538.460938,482250000,0.9140515573359058,1,-1.0,-0.018981271149910064,5016.450195,5016.859863000001,4974.990234000001,5003.919922,107965900,-0.24978366201042898,-1,11311.66016,11315.299809999999,11208.59961,11257.24023,109013100,-0.4810958712536147,-1,0.0635,1,2.4863000000000004,1,1.3348,0.0,4.246,0.754,1,0.536,1,0.1901,1
384,2018-12-03,141.09,24819200,1.3356643356643332,1,0.0034136974610623483,1,140.61,1.6997368608206997,1,1,1,1,1772.36,6862300,-0.1638918088004173,-1,0.04862824449611569,1,1690.17,4.691244076039686,1,1,-1,1,184.82,40537700,-0.1951642632548982,-1,0.04601279076348397,1,3.2926419531862443,1,-1,1,290.3,14117400,0.9857089259524493,1,0.014573795128088651,1,286.13,2.467409918568484,1,1,1,1,1106.43,1991200,1.4877931513435578,1,0.010964611715687633,1,1094.43,2.623283352978266,1,1,1,1,358.48999,8306500,0.4194472222222285,1,0.022854310513018117,1,350.480011,2.7162715992952906,1,1,1,1,25779.570313,25980.210938,25670.509766,25826.429688,388480000,0.18176941830706145,1,1.0,0.9140515573359058,5112.580078,5115.129883,5043.200195,5053.97998,101898900,-1.1461942327742234,-1,11534.75,11566.969729999999,11457.61035,11465.45996,101248500,-0.6007069073885422,-1,0.6234000000000001,1,2.5501,1,0.0,0.0,2.0,0.0,-1,0.943,1,-0.4587000000000001,-1
385,2018-12-04,137.93,30307400,1.9896255240531395,1,-0.022397051527393796,-1,141.09,-0.25515628322348405,-1,-1,1,-1,1668.4,8694500,4.988610478359904,1,-0.05865625493692017,-1,1772.36,-0.9230630345979316,-1,-1,1,-1,176.69,41141250,2.3542415031776684,1,0.011275183150183166,1,-2.0939292284384834,1,1,-1,275.33,12800600,4.442439176760494,1,-0.05156734412676556,-1,290.3,-0.7475025835342803,-1,-1,1,-1,1050.82,2345200,4.7410979766480486,1,-0.0502607485335721,-1,1106.43,-0.2991603626076817,-1,-1,1,-1,359.700012,8461900,-1.0251436941489322,-1,0.003375329949938166,1,358.48999,-0.6806332305122363,-1,1,0,-1,25752.560547,25773.119141,25008.109375,25027.070313,418900000,-2.817157667393643,-1,1.0,0.18176941830706145,5036.950195,5043.259765999999,5012.47998,5012.660156,84238000,-0.48223702954443115,-1,11429.82031,11442.19043,11330.44043,11335.32031,83807700,-0.8267846513503063,-1,-0.8765000000000002,-1,1.6932,1,0.8233999999999999,0.0,1.619,0.381,1,0.0,-1,0.0258,1
386,2018-12-07,137.42,21195500,1.3141831238779262,1,-0.015827544224020662,-1,139.63,-0.2721478192365505,-1,-1,1,-1,1629.13,7576100,4.453776091304159,1,-0.04123141026018273,-1,1699.19,0.34604723427043954,1,-1,1,1,168.49,41678680,2.8820104905181854,1,-0.006544811320754684,-1,-0.7039835164835107,-1,1,-1,265.14,12466700,6.138487680543766,1,-0.06271210407239824,-1,282.88,-0.14140271493211867,-1,-1,1,-1,1036.58,2101200,2.2103565060707036,1,-0.03008243429116808,-1,1068.73,-0.8159217014587433,-1,-1,1,-1,357.97000099999997,11511200,2.9891596205962148,1,-0.014019713072328188,-1,363.059998,1.6360937676201917,1,-1,1,1,24918.820313,25095.619141,24284.779297,24388.949219,398230000,-2.1263891602588076,-1,1.0,0.8499269554502573,4813.620117,4877.129883,4812.379883,4813.129883,95511500,-0.010184310105183617,-1,10876.33984,10927.37012,10788.08984,10788.08984,100383400,-0.8113942861130753,-1,-0.9557,-1,2.4218,1,1.2039,0.0,2.239,0.7609999999999999,1,1.3763999999999998,1,0.3648,1
387,2018-12-11,142.08,20300300,1.2510425354461934,1,0.001621431089178893,1,141.85,1.4310891787099056,1,1,1,1,1643.24,6244700,2.0715137067938016,1,0.001346715172787949,1,1641.03,2.2528533908581823,1,1,1,1,168.63,45968040,1.7651170919259007,1,-0.002779420461265558,-1,1.2146226415094354,-1,1,1,265.32,9843200,3.1961471103327463,1,-0.016240266963292505,-1,269.7,1.6240266963292531,1,-1,1,1,1051.75,1394700,0.4486554534354333,1,0.011735847241594932,1,1039.55,1.629551248136218,1,1,1,1,366.76001,6308800,0.8515568559751611,1,0.004409190815980235,1,365.149994,1.3035766337709491,1,1,1,1,24719.910156,24791.259766,24221.060547,24370.240234,342960000,-1.4145274792397629,-1,1.0,0.25578045600703714,4781.939941,4853.919922,4770.069824,4806.200195,101943600,0.5073307966918423,1,10711.40039,10884.62012,10684.62012,10780.50977,101814600,0.6451946289349741,1,0.6364,1,3.7462,1,0.9306,0.0,3.592,0.408,1,0.09249999999999996,1,4.6184,1
388,2018-12-12,144.5,23696900,-0.9924517752306313,-1,0.0170326576576576,1,142.08,0.7038288288288288,1,1,-1,1,1663.54,6598000,0.32714200119832454,1,0.012353642803242249,1,1643.24,1.5676346729631696,1,1,1,1,169.1,35474680,0.7629107981220724,1,-0.010821877742029806,-1,1.0496352962106448,-1,1,1,274.88,11456700,-2.697451991332276,-1,0.03603196140509568,1,265.32,0.8819538670285059,1,1,-1,1,1063.68,1523800,0.40449438202246596,1,0.01134299976230091,1,1051.75,1.5450439743285,1,1,1,1,366.600006,5027000,0.7633606466252751,1,-0.00043626348466951903,-1,366.76001,0.7252707294887358,1,-1,1,1,24509.089844,24828.289063,24509.089844,24527.269531,344330000,0.07417528400979764,1,-1.0,-1.4145274792397629,4834.240234000001,4924.660156,4829.120117,4909.450195,106795300,1.555776241135797,1,10832.04004,10971.12012,10815.50977,10929.42969,103230400,0.8990887186565549,1,1.0255,1,3.4601,1,0.11439999999999995,0.28700000000000003,3.428,0.285,1,0.0,-1,0.4939,1
389,2018-12-13,145.01,18148600,0.38469464862265734,1,0.003529411764705781,1,144.5,0.7404844290657392,1,1,1,1,1658.38,5271300,1.2869047619047553,1,-0.0031018190124673106,-1,1663.54,0.9894562198684755,1,-1,1,1,170.95,31754210,-0.2698105460730715,-1,0.03305535412134386,1,0.8219988172678976,1,-1,1,276.02,8379300,0.5834894107477326,1,0.00414726426076828,1,274.88,1.0040745052386464,1,1,1,1,1061.9,1329800,0.577677493048194,1,-0.0016734356197352085,-1,1063.68,0.41271811070997594,1,-1,1,1,376.790009,7365900,-1.7938714325630938,-1,0.02779597063072603,1,366.600006,0.9683545940803898,1,1,0,1,24575.859375,24740.960938,24473.289063,24597.380859,299970000,0.08757164366709265,1,1.0,0.07417528400979764,4926.859863000001,4935.47998,4890.439941,4896.919922,88192400,-0.6076880981504089,-1,10978.67969,10988.76953,10887.25977,10924.7002,87998300,-0.49167560694178086,-1,0.6215999999999999,1,0.6518,1,-0.2391,0.48,4.1960000000000015,0.324,-1,-0.222,-1,0.4767,1
390,2018-12-14,144.06,21785800,-0.5023022185014643,-1,-0.0065512723260463535,-1,145.01,-1.1516447141576358,-1,-1,-1,-1,1591.91,6367200,2.8137973137973087,1,-0.04008128414476775,-1,1658.38,-1.228910141222163,-1,-1,1,-1,165.48,40620360,2.0828402366863967,1,0.009393680614859123,1,-1.1406844106463814,1,1,-1,266.84,9915300,1.8284831315992889,1,-0.03325845953191797,-1,276.02,-1.5252517933483007,-1,-1,1,-1,1042.1,1686600,0.7504904855330682,1,-0.01864582352387245,-1,1061.9,-1.1225162444674708,-1,-1,1,-1,365.709991,6337600,2.477335733333333,1,-0.02940634766141048,-1,376.790009,-0.47506806370760163,-1,-1,1,-1,24408.039063,24431.140625,24033.789063,24100.509766,416940000,-1.2599508555612842,-1,1.0,0.08757164366709265,4853.120117,4873.160156,4822.890136999999,4853.700195,89679200,0.01195268169786282,1,10809.58008,10903.38965,10733.75,10865.76953,81422700,0.5198115892028237,1,0.08920000000000006,1,-0.007699999999999985,-1,-0.7519,0.91,5.621,0.469,-1,-0.8645999999999999,-1,0.3632,1
391,2018-12-17,140.19,24334000,2.019849035504623,1,-0.02686380674718869,-1,144.06,-0.6802721088435303,-1,-1,1,-1,1520.91,8829800,2.879310344827581,1,-0.04460051133543985,-1,1591.91,-1.6276045756355624,-1,-1,1,-1,163.94,43250420,0.9126624357811972,1,-0.012825916782079783,-1,-0.018129079042785316,-1,1,-1,262.8,9634700,1.3920678398559077,1,-0.015140158896717049,-1,266.84,-0.12366961475040628,-1,-1,1,-1,1016.53,2385400,2.0221491841042516,1,-0.024536992611073782,-1,1042.1,-0.440456769983679,-1,-1,1,-1,348.420013,7674000,3.751377624309397,1,-0.047277838794401505,-1,365.709991,-1.014462577261118,-1,-1,1,-1,23986.830078,24088.080078,23456.880859,23592.980469,466740000,-1.6419410473134084,-1,-1.0,-1.2599508555612842,4840.120117,4847.5,4788.879883,4799.870117,83817900,-0.8315909321884294,-1,10852.99023,10886.799809999999,10700.62012,10772.2002,85598700,-0.7444034159054074,-1,1.2046,1,1.7246,1,-0.3182,0.27699999999999997,4.723,0.0,-1,0.2224,1,0.0,-1
392,2018-12-18,143.66,24709100,-1.8287496455911423,-1,0.024752122119980013,1,140.19,0.6348526999072792,1,1,-1,1,1551.48,6523000,-0.7454545454545466,-1,0.02009980866717953,1,1520.91,1.2551696024090786,1,1,-1,1,166.07,33753490,-0.4172209457008089,-1,0.032195910249238624,1,0.8783701354153945,1,-1,1,270.94,10350100,-2.901633118116212,-1,0.030974124809741266,1,262.8,0.1902587519025875,1,1,-1,1,1028.71,2192500,-0.255338225691715,-1,0.011981938555674754,1,1016.53,0.9404542905767607,1,1,-1,1,337.02999900000003,7100000,3.8540564994394026,1,-0.03269047005058212,-1,348.420013,0.6084598820102836,1,-1,1,1,23769.130859,23927.769531,23516.019531,23675.640625,408070000,-0.3933262623467,-1,-1.0,-1.6419410473134084,4773.189941,4804.97998,4754.080078,4754.080078,109281600,-0.4003583187807543,-1,10744.280270000001,10841.41992,10714.969729999999,10740.88965,96287600,-0.03155744186485136,-1,1.6345,1,1.4731999999999998,1,0.0,0.0,1.0,0.0,-1,0.29600000000000004,1,0.6011,1
393,2018-12-19,133.24,57404900,5.644076198569505,1,-0.07253236809132668,-1,143.66,-1.7054155645273485,-1,-1,1,-1,1495.08,8792200,3.1087780694079923,1,-0.0363523861087478,-1,1551.48,-0.5433521540722448,-1,-1,1,-1,160.89,47597670,3.0783132530120563,1,0.025887904099980652,1,-0.04215090022279351,1,1,-1,266.77,13788400,1.181656541709882,1,-0.015390861445338522,-1,270.94,-0.36170369823577847,-1,-1,1,-1,1023.01,2479300,1.0619058211394712,1,-0.005540920181586695,-1,1028.71,0.5132641852417078,1,-1,1,1,332.97000099999997,8274200,1.3714469542989403,1,-0.012046399466060786,-1,337.02999900000003,0.16912648775813438,1,-1,1,1,23693.330078,24057.339844,23162.640625,23323.660156,503550000,-1.5602277973717482,-1,-1.0,-0.3933262623467,4766.72998,4794.009765999999,4761.629883,4777.450195,96198400,0.22489662819122555,1,10777.41992,10831.44043,10749.549809999999,10766.20996,96506200,-0.10401339173207365,-1,-0.2732,-1,-0.4215,-1,-2.1237,1.09,5.91,0.0,-1,-0.34,-1,6.8029,1
394,2018-12-20,133.4,40297900,-2.0657995409334484,-1,0.0012008405884118556,1,133.24,-1.9063344341038881,-1,1,-1,-1,1460.83,9991800,1.561320754716986,1,-0.02290847312518396,-1,1495.08,-0.7410974663563106,-1,-1,1,-1,156.83,64398230,2.2256857855361556,1,0.04046971405824995,1,-0.3045559077630559,1,1,-1,260.58,16792900,1.5341596130592514,1,-0.023203508640401882,-1,266.77,-0.7984406042658453,-1,-1,1,-1,1009.41,2673500,0.8564721597438467,1,-0.01329410269694331,-1,1023.01,-0.47702368500796627,-1,-1,1,-1,315.380005,9071900,3.568256666623086,1,-0.05282756989270032,-1,332.97000099999997,-1.7779418512840692,-1,-1,1,-1,23224.119141,23282.199219,22644.310547,22859.599609,576700000,-1.5695731226097334,-1,-1.0,-1.5602277973717482,4709.75,4719.609863000001,4685.609863000001,4692.459961,120847000,-0.36711160889644745,-1,10621.17969,10686.37012,10563.44043,10611.09961,122450600,-0.09490546525158679,-1,0.6939,1,-0.5035000000000001,-1,-0.9292,0.73,4.985,0.28600000000000003,-1,0.4588,1,1.4592,1
395,2018-12-21,124.95,56901500,6.327310892870518,1,-0.06334332833583212,-1,133.4,-0.007496251874077456,-1,-1,1,-1,1377.45,13640300,5.97546740933385,1,-0.05707714107733264,-1,1460.83,0.28476961727237815,1,-1,1,1,150.73,95497900,3.9079433890093225,1,0.026561329428590685,1,0.01912899317732649,1,1,1,246.39,21397600,6.610317249744154,1,-0.054455445544554504,-1,260.58,1.247217745030317,1,-1,1,1,979.54,4596000,3.5221116911257746,1,-0.029591543574959633,-1,1009.41,0.5835091786290989,1,-1,1,1,319.769989,8016800,-0.7466903102714039,-1,0.013919664945150956,1,315.380005,0.6404936799972495,1,1,0,1,22871.740234,23254.589844,22396.339844,22445.369141,900510000,-1.8641829989227463,-1,-1.0,-1.5695731226097334,4672.77002,4696.180176,4628.240234000001,4694.379883,187129800,0.46246365448132365,1,10573.08008,10654.66016,10512.63965,10633.82031,216162200,0.5744799958045852,1,0.5046,1,0.8516999999999999,1,1.1181,0.39799999999999996,5.518,1.084,1,0.0,-1,0.364,1
396,2018-12-27,134.52,31202500,-1.5705225007550683,-1,0.0025339096735728095,1,134.18,-1.2967655388284463,-1,1,-1,-1,1461.64,9722000,-0.5116215101086545,-1,-0.0062954653613434,-1,1470.9,-1.1353593038275915,-1,-1,-1,-1,156.15,51608850,-0.19892197125256822,-1,-0.0005120655443895394,-1,-0.8462174715276352,-1,-1,-1,255.57,12235200,-2.183039462636432,-1,0.007490046122915706,1,253.67,-1.4033981156620703,-1,1,-1,-1,1043.88,2109800,-2.627930983630746,-1,0.004252207877166958,1,1039.46,-2.1463067361899504,-1,1,-1,-1,316.130005,8575100,1.1599521780884472,1,-0.030543687700250732,-1,326.089996,-1.9166488014554117,-1,-1,1,-1,22629.060547,23138.890625,22267.419922,23138.820313,407940000,2.2526775468263067,1,1.0,4.669829520716468,4689.200195,4692.430176,4555.990234000001,4598.609863000001,89451800,-1.9318930357589426,-1,10607.41992,10635.4502,10279.2002,10381.50977,104152600,-2.129737030340925,-1,0.0,-1,0.2732,1,-0.4767,0.22,2.78,0.0,-1,0.1219,1,2.9043,1
397,2018-12-28,133.2,22627600,1.581202896409055,1,-0.009812667261373975,-1,134.52,0.6095747844186687,1,-1,1,1,1478.02,8829000,-0.3169647402178758,-1,0.01120658985796763,1,1461.64,0.8011548671355333,1,1,-1,1,156.23,41740600,0.8063492063492128,1,-0.009572714593635179,-1,0.8645533141210338,-1,1,1,256.08,10992800,0.7210979297511102,1,0.001995539382556588,1,255.57,0.9273388895410277,1,1,1,1,1037.08,1414800,1.194718088451055,1,-0.00651415871556138,-1,1043.88,0.5498716327547017,1,-1,1,1,333.869995,9939000,-3.3333298669143354,-1,0.05611612222636064,1,316.130005,2.204789450466755,1,1,0,1,23213.609375,23381.880859,22981.330078,23062.400391,336510000,-0.6513807549585373,-1,1.0,2.2526775468263067,4641.049805,4700.490234000001,4623.970215,4678.740234000001,67583000,0.8121099876884672,1,10452.01953,10586.799809999999,10431.37988,10558.95996,52604300,1.0231556656878975,1,0.0,-1,1.4130999999999998,1,-0.34,0.375,3.625,0.0,-1,-0.07940000000000003,-1,0.8943000000000001,1
398,2019-01-03,131.74,22717900,2.190214566782975,1,-0.029038915094339646,-1,135.68,-0.7296580188679312,-1,-1,1,-1,1500.28,6975600,1.2980177761988418,1,-0.025241532554105328,-1,1539.13,-1.2422602379266285,-1,-1,1,-1,142.19,91106840,1.2432282261425143,1,-0.04094158910022927,-1,-8.827254305977709,-1,1,-1,271.2,14969600,-0.3700962250185048,-1,0.013225734140327239,1,267.66,0.9489651049839211,1,1,-1,1,1016.06,1841100,2.395773294908747,1,-0.028484008222976476,-1,1045.85,-0.4637376296791997,-1,-1,1,-1,300.359985,6965200,2.162871335504888,1,-0.0314717211316865,-1,310.119995,-1.0060605734241732,-1,-1,1,-1,23176.390625,23176.390625,22638.410156,22686.220703,424240000,-2.114953660952118,-1,1.0,1.247390310153952,4641.799805,4671.279785,4607.680176,4611.490234000001,78741500,-0.6529702329546906,-1,10467.11035,10538.66016,10400.11035,10416.66016,84733800,-0.48198775319113146,-1,0.8271,1,0.6234999999999999,1,2.0746,0.0,4.053,0.947,1,0.4539,1,2.4885,1
