,close,tsla_compound,tsla_sentiment,em_tweets3_compound,em_tweets3_sentiment,lag_1_tsla_close,lag_1_tsla_sentiment,lag_1_em_tweets3_sentiment,lag_2_tsla_close,lag_2_tsla_sentiment,lag_2_em_tweets3_sentiment,lag_3_close,lag_3_tsla_sentiment,lag_3_em_tweets3_sentiment
2017-05-22,323.85,0.7124000000000001,1.0,0.8265999999999999,1.0,322.69,1.0,1.0,310.1,1.0,0.0,318.87,-1.0,1.0
2017-05-23,320.23,-0.6947,-1.0,0.0,0.0,323.85,1.0,1.0,322.69,1.0,1.0,310.1,1.0,0.0
2017-05-24,313.58,0.5900000000000001,1.0,1.276,1.0,320.23,-1.0,0.0,323.85,1.0,1.0,322.69,1.0,1.0
2017-05-25,303.2,1.7998999999999996,1.0,3.5584,1.0,313.58,1.0,1.0,320.23,-1.0,0.0,323.85,1.0,1.0
2017-05-26,297.43,-0.14869999999999986,-1.0,0.6588,1.0,303.2,1.0,1.0,313.58,1.0,1.0,320.23,-1.0,0.0
2017-05-27,308.74,0.8502000000000001,1.0,1.0379,1.0,297.43,-1.0,1.0,303.2,1.0,1.0,313.58,1.0,1.0
2017-05-28,306.65,0.0,0.0,0.1531,1.0,308.74,1.0,1.0,297.43,-1.0,1.0,303.2,1.0,1.0
2017-05-29,297.18,0.3612,1.0,0.4404,1.0,306.65,0.0,1.0,308.74,1.0,1.0,297.43,-1.0,1.0
2017-05-30,290.17,0.0,-1.0,1.2595999999999998,1.0,297.18,1.0,1.0,306.65,0.0,1.0,308.74,1.0,1.0
2017-05-31,298.14,0.4767,1.0,2.035,1.0,290.17,-1.0,1.0,297.18,1.0,1.0,306.65,0.0,1.0
2017-06-01,300.84,0.8148,1.0,6.4666000000000015,1.0,298.14,1.0,1.0,290.17,-1.0,1.0,297.18,1.0,1.0
2017-06-02,349.54,1.9409,1.0,0.0,-1.0,300.84,1.0,1.0,298.14,1.0,1.0,290.17,-1.0,1.0
2017-06-03,348.17,-0.3818,-1.0,0.0,0.0,349.54,1.0,-1.0,300.84,1.0,1.0,298.14,1.0,1.0
2017-06-04,341.99,0.0,-1.0,0.6249,1.0,348.17,-1.0,0.0,349.54,1.0,-1.0,300.84,1.0,1.0
2017-06-05,379.57,3.7269,1.0,3.3393,1.0,341.99,-1.0,1.0,348.17,-1.0,0.0,349.54,1.0,-1.0
2017-06-06,370.34,1.0489,1.0,0.028699999999999982,1.0,379.57,1.0,1.0,341.99,-1.0,1.0,348.17,-1.0,0.0
2017-06-07,352.45,1.7027,1.0,0.0,0.0,370.34,1.0,1.0,379.57,1.0,1.0,341.99,-1.0,1.0
2017-06-08,355.49,-0.23199999999999998,-1.0,1.5349,1.0,352.45,1.0,0.0,370.34,1.0,1.0,379.57,1.0,1.0
2017-06-09,356.41,2.2299,1.0,0.7072,1.0,355.49,-1.0,1.0,352.45,1.0,0.0,370.34,1.0,1.0
2017-06-10,347.64,0.9018999999999996,1.0,0.4404,1.0,356.41,1.0,1.0,355.49,-1.0,1.0,352.45,1.0,0.0
2017-06-11,338.69,0.198,1.0,0.0,0.0,347.64,1.0,1.0,356.41,1.0,1.0,355.49,-1.0,1.0
2017-06-12,335.45,-0.2738000000000001,-1.0,0.6757000000000001,1.0,338.69,1.0,0.0,347.64,1.0,1.0,356.41,1.0,1.0
2017-06-13,305.5,-0.21219999999999994,-1.0,0.0,0.0,335.45,-1.0,1.0,338.69,1.0,0.0,347.64,1.0,1.0
2017-06-14,308.44,0.4719,1.0,0.0,0.0,305.5,-1.0,0.0,335.45,-1.0,1.0,338.69,1.0,0.0
2017-06-15,321.9,0.7384000000000001,1.0,-1.0209,-1.0,308.44,1.0,0.0,305.5,-1.0,0.0,335.45,-1.0,1.0
2017-06-16,321.64,0.7397,1.0,1.3391,1.0,321.9,1.0,-1.0,308.44,1.0,0.0,305.5,-1.0,0.0
2017-06-17,320.1,0.8957999999999999,1.0,2.9746,1.0,321.64,1.0,1.0,321.9,1.0,-1.0,308.44,1.0,0.0
2017-06-18,322.82,1.1948,1.0,1.3857,1.0,320.1,1.0,1.0,321.64,1.0,1.0,321.9,1.0,-1.0
2017-06-19,319.27,1.4251999999999998,1.0,0.0772,1.0,322.82,1.0,1.0,320.1,1.0,1.0,321.64,1.0,1.0
2017-06-20,311.86,1.1249999999999998,1.0,1.7674,1.0,319.27,1.0,1.0,322.82,1.0,1.0,320.1,1.0,1.0
2017-06-21,305.01,0.08000000000000017,1.0,0.0,-1.0,311.86,1.0,1.0,319.27,1.0,1.0,322.82,1.0,1.0
2017-06-22,303.15,0.5424,1.0,0.0,-1.0,305.01,1.0,-1.0,311.86,1.0,1.0,319.27,1.0,1.0
2017-06-23,301.66,0.3989,1.0,1.6261,1.0,303.15,1.0,-1.0,305.01,1.0,-1.0,311.86,1.0,1.0
2017-06-24,288.95,-0.6645,-1.0,0.0,0.0,301.66,1.0,1.0,303.15,1.0,-1.0,305.01,1.0,-1.0
2017-06-25,280.74,0.9176,1.0,-0.0994,-1.0,288.95,-1.0,0.0,301.66,1.0,1.0,303.15,1.0,-1.0
2017-06-26,280.95,0.06119999999999998,1.0,0.0,-1.0,280.74,1.0,-1.0,288.95,-1.0,0.0,301.66,1.0,1.0
2017-06-27,263.24,-0.3109999999999999,-1.0,0.2022,1.0,280.95,1.0,-1.0,280.74,1.0,-1.0,288.95,-1.0,0.0
2017-06-28,285.5,0.0,-1.0,0.0,0.0,263.24,-1.0,1.0,280.95,1.0,-1.0,280.74,1.0,-1.0
2017-06-29,279.44,0.4526,1.0,0.7866,1.0,285.5,-1.0,0.0,263.24,-1.0,1.0,280.95,1.0,-1.0
2017-06-30,290.54,-0.6904,-1.0,1.0726,1.0,279.44,1.0,1.0,285.5,-1.0,0.0,263.24,-1.0,1.0
2017-07-01,289.46,0.399,1.0,0.21410000000000007,1.0,290.54,-1.0,1.0,279.44,1.0,1.0,285.5,-1.0,0.0
2017-07-02,295.2,-0.628,-1.0,2.4717,1.0,289.46,1.0,1.0,290.54,-1.0,1.0,279.44,1.0,1.0
2017-07-03,294.84,-1.2249,-1.0,7.041800000000001,1.0,295.2,-1.0,1.0,289.46,1.0,1.0,290.54,-1.0,1.0
2017-07-04,284.96,0.9909000000000004,1.0,4.07,1.0,294.84,-1.0,1.0,295.2,-1.0,1.0,289.46,1.0,1.0
2017-07-05,299.02,0.0,-1.0,1.1309,1.0,284.96,1.0,1.0,294.84,-1.0,1.0,295.2,-1.0,1.0
2017-07-06,298.33,0.20409999999999995,1.0,4.841900000000001,1.0,299.02,-1.0,1.0,284.96,1.0,1.0,294.84,-1.0,1.0
2017-07-07,299.1,-0.5197,-1.0,0.0,-1.0,298.33,1.0,1.0,299.02,-1.0,1.0,284.96,1.0,1.0
2017-07-08,299.68,0.17559999999999998,1.0,-0.6009,-1.0,299.1,-1.0,-1.0,298.33,1.0,1.0,299.02,-1.0,1.0
2017-07-09,300.99,0.8607,1.0,0.5146999999999999,1.0,299.68,1.0,-1.0,299.1,-1.0,-1.0,298.33,1.0,1.0
2017-07-10,309.58,0.478,1.0,1.3284,1.0,300.99,1.0,1.0,299.68,1.0,-1.0,299.1,-1.0,-1.0
2017-07-11,307.52,-0.6715,-1.0,0.0,0.0,309.58,1.0,1.0,300.99,1.0,1.0,299.68,1.0,-1.0
2017-07-12,264.77,-0.7404999999999999,-1.0,0.17880000000000007,1.0,307.52,-1.0,0.0,309.58,1.0,1.0,300.99,1.0,1.0
2017-07-13,310.7,3.5921,1.0,0.0,-1.0,264.77,-1.0,1.0,307.52,-1.0,0.0,309.58,1.0,1.0
2017-07-14,301.02,0.1421,1.0,0.10320000000000007,1.0,310.7,1.0,-1.0,264.77,-1.0,1.0,307.52,-1.0,0.0
2017-07-15,294.8,0.1059,1.0,0.0,0.0,301.02,1.0,1.0,310.7,1.0,-1.0,264.77,-1.0,1.0
2017-07-16,281.83,0.10200000000000008,1.0,2.5052,1.0,294.8,1.0,0.0,301.02,1.0,1.0,310.7,1.0,-1.0
2017-07-17,261.95,-2.3594,-1.0,0.2459,1.0,281.83,1.0,1.0,294.8,1.0,0.0,301.02,1.0,1.0
2017-07-18,250.56,1.2422,1.0,1.6543,1.0,261.95,-1.0,1.0,281.83,1.0,1.0,294.8,1.0,0.0
2017-07-19,262.8,0.8992,1.0,0.9838,1.0,250.56,1.0,1.0,261.95,-1.0,1.0,281.83,1.0,1.0
2017-07-20,256.88,2.1512,1.0,0.7184,1.0,262.8,1.0,1.0,250.56,1.0,1.0,261.95,-1.0,1.0
2017-07-21,252.23,-0.5203,-1.0,0.1876,1.0,256.88,1.0,1.0,262.8,1.0,1.0,250.56,1.0,1.0
2017-07-22,258.78,2.1821,1.0,3.5021000000000004,1.0,252.23,-1.0,1.0,256.88,1.0,1.0,262.8,1.0,1.0
2017-07-23,259.59,0.0,0.0,2.8819999999999997,1.0,258.78,1.0,1.0,252.23,-1.0,1.0,256.88,1.0,1.0
2017-07-24,276.59,0.7337,1.0,2.1398,1.0,259.59,0.0,1.0,258.78,1.0,1.0,252.23,-1.0,1.0
2017-07-25,271.78,2.0361,1.0,1.7778999999999998,1.0,276.59,1.0,1.0,259.59,0.0,1.0,258.78,1.0,1.0
2017-07-26,263.91,0.0,-1.0,2.661,1.0,271.78,1.0,1.0,276.59,1.0,1.0,259.59,0.0,1.0
2017-07-27,260.0,-0.3243999999999999,-1.0,0.9577,1.0,263.91,-1.0,1.0,271.78,1.0,1.0,276.59,1.0,1.0
2017-07-28,260.95,0.0,-1.0,2.2487,1.0,260.0,-1.0,1.0,263.91,-1.0,1.0,271.78,1.0,1.0
2017-07-29,294.14,0.2805000000000001,1.0,1.8291,1.0,260.95,-1.0,1.0,260.0,-1.0,1.0,263.91,-1.0,1.0
2017-07-30,288.5,1.6239,1.0,0.0,0.0,294.14,1.0,1.0,260.95,-1.0,1.0,260.0,-1.0,1.0
2017-07-31,314.86,3.2557,1.0,1.4600999999999995,1.0,288.5,1.0,0.0,294.14,1.0,1.0,260.95,-1.0,1.0
2017-08-01,330.9,0.4588,1.0,4.624199999999999,1.0,314.86,1.0,1.0,288.5,1.0,0.0,294.14,1.0,1.0
2017-08-02,334.85,0.6477999999999999,1.0,0.6427,1.0,330.9,1.0,1.0,314.86,1.0,1.0,288.5,1.0,0.0
2017-08-03,329.9,0.0,-1.0,0.0,0.0,334.85,1.0,1.0,330.9,1.0,1.0,314.86,1.0,1.0
2017-08-04,337.32,0.0,-1.0,1.1267,1.0,329.9,-1.0,0.0,334.85,1.0,1.0,330.9,1.0,1.0
2017-08-05,344.28,-0.128,-1.0,3.6101,1.0,337.32,-1.0,1.0,329.9,-1.0,0.0,334.85,1.0,1.0
2017-08-06,346.41,0.4588,1.0,2.4166000000000003,1.0,344.28,-1.0,1.0,337.32,-1.0,1.0,329.9,-1.0,0.0
2017-08-07,341.4,0.4019,1.0,0.0,0.0,346.41,1.0,1.0,344.28,-1.0,1.0,337.32,-1.0,1.0
2017-08-08,341.06,0.0,-1.0,1.9118,1.0,341.4,1.0,0.0,346.41,1.0,1.0,344.28,-1.0,1.0
2017-08-09,348.16,0.4215,1.0,0.009200000000000041,1.0,341.06,-1.0,1.0,341.4,1.0,0.0,346.41,1.0,1.0
2017-08-10,351.4,0.4588,1.0,0.9042,1.0,348.16,1.0,1.0,341.06,-1.0,1.0,341.4,1.0,0.0
2017-08-11,350.51,0.0,0.0,2.4935,1.0,351.4,1.0,1.0,348.16,1.0,1.0,341.06,-1.0,1.0
2017-08-12,331.28,-0.29169999999999985,-1.0,0.8555,1.0,350.51,0.0,1.0,351.4,1.0,1.0,348.16,1.0,1.0
2017-08-13,338.73,0.0,-1.0,0.0,0.0,331.28,-1.0,1.0,350.51,0.0,1.0,351.4,1.0,1.0
2017-08-14,344.0,0.4215,1.0,2.5266,1.0,338.73,-1.0,0.0,331.28,-1.0,1.0,350.51,0.0,1.0
2017-08-15,348.44,0.26280000000000003,1.0,0.7686,1.0,344.0,1.0,1.0,338.73,-1.0,0.0,331.28,-1.0,1.0
2017-08-16,354.31,-0.29600000000000004,-1.0,1.8062,1.0,348.44,1.0,1.0,344.0,1.0,1.0,338.73,-1.0,0.0
2017-08-17,353.47,0.9318,1.0,4.4843,1.0,354.31,-1.0,1.0,348.44,1.0,1.0,344.0,1.0,1.0
2017-08-18,347.49,-0.4588,-1.0,1.388,1.0,353.47,1.0,1.0,354.31,-1.0,1.0,348.44,1.0,1.0
2017-08-19,338.19,0.0,-1.0,1.5275,1.0,347.49,-1.0,1.0,353.47,1.0,1.0,354.31,-1.0,1.0
2017-08-20,325.83,-0.8981,-1.0,0.0772,1.0,338.19,-1.0,1.0,347.49,-1.0,1.0,353.47,1.0,1.0
2017-08-21,346.0,-0.5574,-1.0,3.1146000000000003,1.0,325.83,-1.0,1.0,338.19,-1.0,1.0,347.49,-1.0,1.0
2017-08-22,343.92,0.034700000000000064,1.0,0.8765,1.0,346.0,-1.0,1.0,325.83,-1.0,1.0,338.19,-1.0,1.0
2017-08-23,347.87,0.34,1.0,0.1007,1.0,343.92,1.0,1.0,346.0,-1.0,1.0,325.83,-1.0,1.0
2017-08-24,341.17,0.5899,1.0,3.0891,1.0,347.87,1.0,1.0,343.92,1.0,1.0,346.0,-1.0,1.0
2017-08-25,350.48,0.536,1.0,0.1901,1.0,341.17,1.0,1.0,347.87,1.0,1.0,343.92,1.0,1.0
2017-08-26,358.49,0.943,1.0,-0.4587000000000001,-1.0,350.48,1.0,1.0,341.17,1.0,1.0,347.87,1.0,1.0
2017-08-27,359.7,0.0,-1.0,0.0258,1.0,358.49,1.0,-1.0,350.48,1.0,1.0,341.17,1.0,1.0
2017-08-28,363.06,0.08629999999999992,1.0,0.0,0.0,359.7,-1.0,1.0,358.49,1.0,-1.0,350.48,1.0,1.0
2017-08-29,357.97,1.3763999999999998,1.0,0.1324,1.0,363.06,1.0,0.0,359.7,-1.0,1.0,358.49,1.0,-1.0
2017-08-30,365.15,0.10970000000000008,1.0,0.0,0.0,357.97,1.0,1.0,363.06,1.0,0.0,359.7,-1.0,1.0
2017-08-31,366.76,0.09249999999999996,1.0,4.6184,1.0,365.15,1.0,0.0,357.97,1.0,1.0,363.06,1.0,0.0
2017-09-01,366.6,0.0,-1.0,0.4939,1.0,366.76,1.0,1.0,365.15,1.0,0.0,357.97,1.0,1.0
2017-09-02,376.79,-0.222,-1.0,0.4767,1.0,366.6,-1.0,1.0,366.76,1.0,1.0,365.15,1.0,0.0
2017-09-03,365.71,-0.8645999999999999,-1.0,0.3632,1.0,376.79,-1.0,1.0,366.6,-1.0,1.0,366.76,1.0,1.0
2017-09-04,348.42,0.2224,1.0,0.0,-1.0,365.71,-1.0,1.0,376.79,-1.0,1.0,366.6,-1.0,1.0
2017-09-05,337.03,0.29600000000000004,1.0,-0.3911,-1.0,348.42,1.0,-1.0,365.71,-1.0,1.0,376.79,-1.0,1.0
2017-09-06,332.97,-0.34,-1.0,7.0753,1.0,337.03,1.0,-1.0,348.42,1.0,-1.0,365.71,-1.0,1.0
2017-09-07,315.38,0.4588,1.0,1.4247,1.0,332.97,-1.0,1.0,337.03,1.0,-1.0,348.42,1.0,-1.0
2017-09-08,319.77,0.0,-1.0,0.364,1.0,315.38,1.0,1.0,332.97,-1.0,1.0,337.03,1.0,-1.0
2017-09-09,295.39,-0.5096999999999999,-1.0,1.6868,1.0,319.77,-1.0,1.0,315.38,1.0,1.0,332.97,-1.0,1.0
2017-09-10,326.09,1.4006,1.0,4.0149,1.0,295.39,-1.0,1.0,319.77,-1.0,1.0,315.38,1.0,1.0
2017-09-11,316.13,0.1219,1.0,2.9043,1.0,326.09,1.0,1.0,295.39,-1.0,1.0,319.77,-1.0,1.0
2017-09-12,333.87,-0.07940000000000003,-1.0,0.8943000000000001,1.0,316.13,1.0,1.0,326.09,1.0,1.0,295.39,-1.0,1.0
2017-09-13,332.8,0.0,-1.0,2.1538,1.0,333.87,-1.0,1.0,316.13,1.0,1.0,326.09,1.0,1.0
2017-09-14,310.12,-2.3669,-1.0,0.0,0.0,332.8,-1.0,1.0,333.87,-1.0,1.0,316.13,1.0,1.0
2017-09-15,300.36,0.4539,1.0,2.0297,1.0,310.12,-1.0,0.0,332.8,-1.0,1.0,333.87,-1.0,1.0
2017-09-16,317.69,0.3818,1.0,0.29600000000000004,1.0,300.36,1.0,1.0,310.12,-1.0,0.0,332.8,-1.0,1.0
2017-09-17,334.96,0.25,1.0,2.1131,1.0,317.69,1.0,1.0,300.36,1.0,1.0,310.12,-1.0,0.0
2017-09-18,335.35,1.8077,1.0,0.0,-1.0,334.96,1.0,1.0,317.69,1.0,1.0,300.36,1.0,1.0
2017-09-19,338.53,-1.4619,-1.0,1.8224,1.0,335.35,1.0,-1.0,334.96,1.0,1.0,317.69,1.0,1.0
2017-09-20,344.97,-0.29600000000000004,-1.0,2.1518,1.0,338.53,-1.0,1.0,335.35,1.0,-1.0,334.96,1.0,1.0
2017-09-21,347.26,1.67,1.0,2.0045,1.0,344.97,-1.0,1.0,338.53,-1.0,1.0,335.35,1.0,-1.0
2017-09-22,334.4,0.1531,1.0,1.1196,1.0,347.26,1.0,1.0,344.97,-1.0,1.0,338.53,-1.0,1.0
2017-09-23,344.43,0.4215,1.0,0.6705,1.0,334.4,1.0,1.0,347.26,1.0,1.0,344.97,-1.0,1.0
2017-09-24,346.05,0.0,0.0,0.6105,1.0,344.43,1.0,1.0,334.4,1.0,1.0,347.26,1.0,1.0
2017-09-25,347.31,-0.29600000000000004,-1.0,2.39,1.0,346.05,0.0,1.0,344.43,1.0,1.0,334.4,1.0,1.0
2017-09-26,302.26,2.1241,1.0,0.7263,1.0,347.31,-1.0,1.0,346.05,0.0,1.0,344.43,1.0,1.0
2017-09-27,298.92,-0.8235000000000001,-1.0,1.8221,1.0,302.26,1.0,1.0,347.31,-1.0,1.0,346.05,0.0,1.0
2017-09-28,287.59,-0.8514,-1.0,0.14860000000000012,1.0,298.92,-1.0,1.0,302.26,1.0,1.0,347.31,-1.0,1.0
2017-09-29,291.51,0.0,-1.0,0.0,0.0,287.59,-1.0,1.0,298.92,-1.0,1.0,302.26,1.0,1.0
2017-09-30,297.04,0.6369,1.0,6.87,1.0,291.51,-1.0,0.0,287.59,-1.0,1.0,298.92,-1.0,1.0
2017-10-01,296.38,0.35079999999999995,1.0,1.4138000000000002,1.0,297.04,1.0,1.0,291.51,-1.0,0.0,287.59,-1.0,1.0
2017-10-02,297.46,-0.4654,-1.0,0.7003,1.0,296.38,1.0,1.0,297.04,1.0,1.0,291.51,-1.0,0.0
2017-10-03,308.77,-0.08340000000000003,-1.0,-0.5579000000000001,-1.0,297.46,-1.0,1.0,296.38,1.0,1.0,297.04,1.0,1.0
2017-10-04,307.02,1.1399,1.0,4.228600000000001,1.0,308.77,-1.0,-1.0,297.46,-1.0,1.0,296.38,1.0,1.0
2017-10-05,312.21,0.4588,1.0,2.8452,1.0,307.02,1.0,1.0,308.77,-1.0,-1.0,297.46,-1.0,1.0
2017-10-06,312.89,3.6655,1.0,1.4506,1.0,312.21,1.0,1.0,307.02,1.0,1.0,308.77,-1.0,-1.0
2017-10-07,321.35,1.5347999999999995,1.0,0.6705,1.0,312.89,1.0,1.0,312.21,1.0,1.0,307.02,1.0,1.0
2017-10-08,317.22,-0.2292,-1.0,0.7202,1.0,321.35,1.0,1.0,312.89,1.0,1.0,312.21,1.0,1.0
2017-10-09,307.51,-0.5984,-1.0,1.9904,1.0,317.22,-1.0,1.0,321.35,1.0,1.0,312.89,1.0,1.0
2017-10-10,305.8,1.1364,1.0,0.6756,1.0,307.51,-1.0,1.0,317.22,-1.0,1.0,321.35,1.0,1.0
2017-10-11,312.84,0.615,1.0,7.039600000000001,1.0,305.8,1.0,1.0,307.51,-1.0,1.0,317.22,-1.0,1.0
2017-10-12,311.81,0.1779,1.0,0.2732,1.0,312.84,1.0,1.0,305.8,1.0,1.0,307.51,-1.0,1.0
2017-10-13,308.17,0.8818999999999999,1.0,1.4169,1.0,311.81,1.0,1.0,312.84,1.0,1.0,305.8,1.0,1.0
2017-10-14,303.77,0.25,1.0,3.8707,1.0,308.17,1.0,1.0,311.81,1.0,1.0,312.84,1.0,1.0
2017-10-15,307.88,0.0,0.0,0.6369,1.0,303.77,1.0,1.0,308.17,1.0,1.0,311.81,1.0,1.0
2017-10-16,305.64,2.0023,1.0,0.3182,1.0,307.88,0.0,1.0,303.77,1.0,1.0,308.17,1.0,1.0
2017-10-17,302.56,0.23600000000000002,1.0,0.0,-1.0,305.64,1.0,1.0,307.88,0.0,1.0,303.77,1.0,1.0
2017-10-18,291.23,0.4417,1.0,4.7927,1.0,302.56,1.0,-1.0,305.64,1.0,1.0,307.88,0.0,1.0
2017-10-19,294.71,0.743,1.0,2.1164,1.0,291.23,1.0,1.0,302.56,1.0,-1.0,305.64,1.0,1.0
2017-10-20,298.77,-0.027899999999999925,-1.0,1.0678,1.0,294.71,1.0,1.0,291.23,1.0,1.0,302.56,1.0,-1.0
2017-10-21,297.86,-1.7125,-1.0,4.5326,1.0,298.77,-1.0,1.0,294.71,1.0,1.0,291.23,1.0,1.0
2017-10-22,314.74,0.8818999999999999,1.0,0.6732,1.0,297.86,-1.0,1.0,298.77,-1.0,1.0,294.71,1.0,1.0
2017-10-23,319.88,0.8975000000000001,1.0,1.0270000000000001,1.0,314.74,1.0,1.0,297.86,-1.0,1.0,298.77,-1.0,1.0
2017-10-24,294.79,1.6607,1.0,2.7905,1.0,319.88,1.0,1.0,314.74,1.0,1.0,297.86,-1.0,1.0
2017-10-25,285.36,-0.5367,-1.0,-0.1841,-1.0,294.79,1.0,1.0,319.88,1.0,1.0,314.74,1.0,1.0
