,date,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target
71,2012-08-29,19.1,16124700,1.1387163561076545,1,-0.012409513960703111,-1,19.34,-0.10341261633919117,-1,-1,1,-1
72,2012-08-30,19.09,30647500,0.9340944473274505,1,-0.0005235602094241232,-1,19.1,0.8900523560209327,1,-1,1,1
73,2012-08-31,18.06,58764200,3.31905781584583,1,-0.05395495023572561,-1,19.09,-2.147721320062861,-1,-1,1,-1
74,2012-09-04,17.73,46622400,1.9358407079645903,1,-0.01827242524916939,-1,18.06,0.11074197120708514,1,-1,1,1
75,2012-09-05,18.58,60781800,-1.6967706622878966,-1,0.04794134235758585,1,17.73,3.0456852791878126,1,1,-1,1
76,2012-09-06,18.96,46066500,-1.1739594450373663,-1,0.020452099031216475,1,18.58,0.8611410118406897,1,1,-1,1
77,2012-09-07,18.98,36371700,0.6282722513089056,1,0.001054852320675037,1,18.96,0.7383966244725768,1,1,1,1
78,2012-09-10,18.81,24797800,1.311647429171039,1,-0.008956796628029617,-1,18.98,0.42149631190726183,1,-1,1,1
79,2012-09-11,19.43,50508200,-2.695560253699778,-1,0.03296119085592775,1,18.81,0.5847953216374429,1,1,-1,1
80,2012-09-12,20.93,121584000,-0.8188824662813012,-1,0.07720020586721565,1,19.43,6.845084920226463,1,1,-1,1
81,2012-09-13,20.71,65041600,1.1927480916030533,1,-0.010511227902532227,-1,20.93,0.143334925943627,1,-1,1,1
82,2012-09-14,22.0,72819800,-4.1173686701372505,-1,0.06228874939642681,1,20.71,2.0280057943022607,1,1,-1,1
83,2012-09-17,21.52,50667600,5.072783414203803,1,-0.021818181818181848,-1,22.0,3.0454545454545534,1,-1,1,1
84,2012-09-18,21.87,36760500,-1.249999999999998,-1,0.016263940520446107,1,21.52,0.3717472118959194,1,1,-1,1
85,2012-09-19,23.29,78782800,-5.911778080945888,-1,0.0649291266575216,1,21.87,0.5486968449931295,1,1,-1,1
86,2012-09-20,22.59,57248900,1.8679409209383133,1,-0.030055817947617025,-1,23.29,-1.1592958351223683,-1,-1,1,-1
87,2012-09-21,22.86,51218100,0.47888550282977554,1,0.01195219123505975,1,22.59,1.6821602478972952,1,1,1,1
88,2012-09-24,20.79,79106500,4.545454545454555,1,-0.09055118110236227,-1,22.86,-4.724409448818891,-1,-1,1,-1
89,2012-09-25,20.28,46291700,4.3396226415094254,1,-0.024531024531024404,-1,20.79,1.972101972101973,1,-1,1,1
90,2012-09-26,20.62,38271900,-2.3325062034739577,-1,0.0167652859960552,1,20.28,-0.6410256410256536,-1,1,-1,-1
91,2012-09-27,20.32,30215900,3.1919961886612587,1,-0.014548981571290032,-1,20.62,1.794374393792422,1,-1,1,1
92,2012-09-28,21.66,65486000,-5.298979095770539,-1,0.06594488188976366,1,20.32,1.230314960629921,1,1,-1,1
93,2012-10-01,21.99,51262700,0.4076086956521733,1,0.015235457063711877,1,21.66,1.9390581717451438,1,1,1,1
94,2012-10-02,22.27,29341400,-0.8605072463768175,-1,0.012733060482037262,1,21.99,0.4092769440654837,1,1,-1,1
95,2012-10-03,21.83,32000100,2.107623318385661,1,-0.019757521329142436,-1,22.27,0.1347103726987029,1,-1,1,1
96,2012-10-04,21.95,46892100,1.6577060931899688,1,0.005497022446175004,1,21.83,2.244617498854796,1,1,1,1
97,2012-10-05,20.91,40529300,2.698929734760346,1,-0.04738041002277904,-1,21.95,-2.095671981776769,-1,-1,1,-1
98,2012-10-08,20.4,32236700,0.0,-1,-0.024390243902439046,-1,20.91,-2.43902439024391,-1,-1,-1,-1
99,2012-10-09,20.23,27161800,0.7846983815595888,1,-0.008333333333333193,-1,20.4,-0.049019607843127505,-1,-1,1,-1
100,2012-10-10,19.64,39321800,1.4550928248871007,1,-0.029164607019278255,-1,20.23,-1.4829461196243237,-1,-1,1,-1
101,2012-10-11,19.75,21817300,0.6539235412474799,1,0.005600814663951015,1,19.64,1.2219959266802365,1,1,1,1
102,2012-10-12,19.52,18809400,1.1645569620253184,1,-0.011645569620253204,-1,19.75,0.0,-1,-1,1,-1
103,2012-10-15,19.52,20189700,0.8130081300813016,1,0.0,-1,19.52,0.8196721311475417,1,-1,1,1
104,2012-10-16,19.48,21834700,1.0162601626016223,1,-0.002049180327868827,-1,19.52,0.8196721311475417,1,-1,1,1
105,2012-10-17,19.88,44074500,-1.9487179487179436,-1,0.02053388090349073,1,19.48,0.10266940451745162,1,1,-1,1
106,2012-10-18,18.98,52157400,3.654822335025375,1,-0.04527162977867194,-1,19.88,-0.9054325955734392,-1,-1,1,-1
107,2012-10-19,19.0,34835000,0.0,-1,0.0010537407797681642,1,18.98,0.10537407797681546,1,1,-1,1
108,2012-10-22,19.32,32447300,-0.6250000000000052,-1,0.01684210526315799,1,19.0,1.0526315789473648,1,1,-1,1
109,2012-10-23,19.5,78381200,-1.2987012987012987,-1,0.009316770186335477,1,19.32,-0.36231884057971164,-1,1,-1,-1
110,2012-10-24,23.23,228949900,3.729796933278071,1,0.19128205128205122,1,19.5,23.743589743589737,1,1,1,1
111,2012-10-25,22.56,76142000,3.134392443108632,1,-0.02884201463624636,-1,23.23,0.2582866982350354,1,-1,1,1
112,2012-10-26,21.94,73175800,2.053571428571417,1,-0.027482269503546042,-1,22.56,-0.7092198581560291,-1,-1,1,-1
113,2012-10-31,21.11,99378200,-1.392891450528334,-1,-0.037830446672743934,-1,21.94,-5.104831358249776,-1,-1,-1,-1
114,2012-11-01,21.21,37713900,-0.6166982922201261,-1,0.004737091425864648,1,21.11,-0.14211274277594096,-1,1,-1,-1
115,2012-11-02,21.18,38344400,0.3762935089369795,1,-0.0014144271570014633,-1,21.21,0.2357378595002391,1,-1,1,1
116,2012-11-05,21.25,31806700,-0.7109004739336425,-1,0.003305004721435356,1,21.18,-0.37771482530688527,-1,1,-1,-1
117,2012-11-06,21.17,29062700,0.3295668549905684,1,-0.0037647058823528923,-1,21.25,-0.04705882352941912,-1,-1,1,-1
118,2012-11-07,20.47,33396800,1.8225419664268705,1,-0.03306565895134639,-1,21.17,-1.5115729806329725,-1,-1,1,-1
119,2012-11-08,19.99,34254600,2.5828460038986414,1,-0.02344894968246214,-1,20.47,0.2442598925256508,1,-1,1,1
120,2012-11-09,19.21,42295500,3.75751503006012,1,-0.039019509754877335,-1,19.99,-0.1500750375187473,-1,-1,1,-1
121,2012-11-12,20.07,67349200,-4.804177545691915,-1,0.04476834981780309,1,19.21,-0.3123373243102669,-1,1,-1,-1
122,2012-11-13,19.86,71775100,-1.2748597654258031,-1,-0.010463378176382654,-1,20.07,-2.291978076731444,-1,-1,-1,-1
123,2012-11-14,22.36,229751000,-11.243781094527353,-1,0.1258811681772407,1,19.86,1.2084592145015207,1,1,-1,1
124,2012-11-15,22.17,78857700,0.7609668755595261,1,-0.008497316636851382,-1,22.36,-0.08944543828264567,-1,-1,1,-1
125,2012-11-16,23.56,107182200,-5.887640449438196,-1,0.06269733874605299,1,22.17,0.3608479927830324,1,1,-1,1
126,2012-11-19,22.92,85021300,4.34056761268781,1,-0.02716468590831911,-1,23.56,1.6977928692699582,1,-1,1,1
127,2012-11-20,23.1,46655300,-1.6278046634403915,-1,0.007853403141361293,1,22.92,-0.828970331588138,-1,1,-1,-1
128,2012-11-21,24.32,89862400,-4.73729543496986,-1,0.05281385281385287,1,23.1,0.5194805194805083,1,1,-1,1
129,2012-11-23,24.0,29520900,2.3596419853539397,1,-0.013157894736842146,-1,24.32,1.069078947368413,1,-1,1,1
130,2012-11-26,25.94,123865000,-4.0096230954290295,-1,0.08083333333333331,1,24.0,3.916666666666672,1,1,-1,1
131,2012-11-27,26.15,85760600,-0.422427035330259,-1,0.00809560524286801,1,25.94,0.3855050115651421,1,1,-1,1
132,2012-11-28,26.36,49205600,-1.6191210485736245,-1,0.008030592734225683,1,26.15,-0.8030592734225519,-1,1,-1,-1
133,2012-11-29,27.32,88759700,-3.0943396226415105,-1,0.036418816388467334,1,26.36,0.5311077389984847,1,1,-1,1
134,2012-11-30,28.0,127049600,-2.7146001467351373,-1,0.02489019033674955,1,27.32,-0.21961932650072738,-1,1,-1,-1
135,2012-12-03,27.04,123526100,3.4285714285714315,1,-0.034285714285714364,-1,28.0,0.0,-1,-1,1,-1
136,2012-12-04,27.46,72869200,-1.4781966001478277,-1,0.015532544378698221,1,27.04,0.07396449704141854,1,1,-1,1
137,2012-12-05,27.71,58976300,0.14414414414414106,1,0.009104151493080748,1,27.46,1.056081573197375,1,1,1,1
138,2012-12-06,26.97,46001500,2.5650289017341072,1,-0.026705160591844135,-1,27.71,-0.10826416456153423,-1,-1,1,-1
139,2012-12-07,27.49,51751900,-1.5515330624307284,-1,0.019280682239525282,1,26.97,0.3707823507601091,1,1,-1,1
140,2012-12-10,27.84,50608500,-2.465955097534038,-1,0.012731902510003668,1,27.49,-1.1640596580574636,-1,1,-1,-1
141,2012-12-11,27.98,77099100,0.32062700391877397,1,0.005028735632183867,1,27.84,0.8261494252873579,1,1,1,1
142,2012-12-12,27.58,46704200,1.500000000000006,1,-0.014295925661186648,-1,27.98,0.07147962830593128,1,-1,1,1
143,2012-12-13,28.24,81051600,-2.355926060166722,-1,0.023930384336475763,1,27.58,0.03625815808557493,1,1,-1,1
144,2012-12-14,26.81,91631600,4.861603974449968,1,-0.050637393767705374,-1,28.24,-0.21246458923512296,-1,-1,1,-1
145,2012-12-17,26.75,57742500,0.0747104968248023,1,-0.0022379709063781172,-1,26.81,-0.1491980604252113,-1,-1,1,-1
146,2012-12-18,27.71,60512900,-2.7818991097922847,-1,0.035887850467289706,1,26.75,0.7850467289719658,1,1,-1,1
147,2012-12-19,27.41,61390300,1.5091627739849018,1,-0.01082641645615301,-1,27.71,0.43305665824611134,1,-1,1,1
148,2012-12-20,27.36,35574800,0.47289923608584583,1,-0.0018241517694272957,-1,27.41,0.2918642831083484,1,-1,1,1
149,2012-12-21,26.26,54555200,1.500375093773438,1,-0.04020467836257302,-1,27.36,-2.55847953216374,-1,-1,1,-1
150,2012-12-24,26.93,28230100,-1.6226415094339615,-1,0.025514089870525503,1,26.26,0.913937547600908,1,1,-1,1
151,2012-12-26,26.51,33175400,1.9237883832778377,1,-0.015595989602673499,-1,26.93,0.3713330857779481,1,-1,1,1
152,2012-12-27,26.05,43481700,1.8832391713747645,1,-0.01735194266314599,-1,26.51,0.15088645794039662,1,-1,1,1
153,2012-12-28,25.91,56574800,-1.6875981161695437,-1,-0.005374280230326267,-1,26.05,-2.1880998080614216,-1,-1,-1,-1
154,2012-12-31,26.62,60374500,-1.6030534351145105,-1,0.0274025472790429,1,25.91,1.119258973369352,1,1,-1,1
155,2013-01-02,28.0,69846400,-2.0408163265306074,-1,0.05184072126220873,1,26.62,3.0803906836964696,1,1,-1,1
156,2013-01-03,27.77,63140600,0.3945480631276881,1,-0.00821428571428573,-1,28.0,-0.42857142857143216,-1,-1,1,-1
157,2013-01-04,28.76,72715400,-2.67761513745091,-1,0.035649981994958724,1,27.77,0.8642419877565791,1,1,-1,1
158,2013-01-07,29.42,83781800,-2.5444405716277463,-1,0.02294853963838661,1,28.76,-0.24339360222531392,-1,1,-1,-1
159,2013-01-08,29.06,45871300,1.5249068112504331,1,-0.012236573759347502,-1,29.42,0.3059143439836841,1,-1,1,1
160,2013-01-09,30.59,104787700,-3.100775193798443,-1,0.052649690295939466,1,29.06,2.0991052993806023,1,1,-1,1
161,2013-01-10,31.3,95316400,-2.2875816993464024,-1,0.02321019941157254,1,30.59,0.03269042170644512,1,1,-1,1
162,2013-01-11,31.72,89598000,-1.4066496163682791,-1,0.013418530351437585,1,31.3,-0.0638977635782734,-1,1,-1,-1
163,2013-01-14,30.95,98892800,3.522443890274311,1,-0.02427490542244637,-1,31.72,1.1349306431273627,1,-1,1,1
164,2013-01-15,30.1,173242600,1.7624020887728433,1,-0.02746365105008075,-1,30.95,-1.0016155088852947,-1,-1,1,-1
165,2013-01-16,29.85,75332700,1.19165839126117,1,-0.00830564784053156,-1,30.1,0.36544850498338677,1,-1,1,1
166,2013-01-17,30.14,40256700,-0.19946808510639055,-1,0.009715242881072061,1,29.85,0.770519262981564,1,1,-1,1
167,2013-01-18,29.66,49631500,2.144506763444403,1,-0.015925680159256772,-1,30.14,0.564034505640339,1,-1,1,1
168,2013-01-22,30.73,55243300,-3.294117647058825,-1,0.036075522589345876,1,29.66,0.30343897505057266,1,1,-1,1
169,2013-01-23,30.82,48899800,0.9003215434083637,1,0.0029287341360233476,1,30.73,1.2040351448096354,1,1,1,1
170,2013-01-24,31.08,43845100,0.6076111288775224,1,0.00843608046722899,1,30.82,1.460090850097337,1,1,1,1
171,2013-01-25,31.54,54363600,-0.4138809296402388,-1,0.014800514800514808,1,31.08,1.0617760617760679,1,1,-1,1
172,2013-01-28,32.47,59682500,-1.8506900878293597,-1,0.029486366518706397,1,31.54,1.0779961953075454,1,1,-1,1
173,2013-01-29,30.79,72976500,3.7812500000000027,1,-0.05174006775485063,-1,32.47,-1.4474899907606986,-1,-1,1,-1
174,2013-01-30,31.24,87682100,-0.8392511297611298,-1,0.014615134784020656,1,30.79,0.6170834686586596,1,1,-1,1
175,2013-01-31,30.98,190744900,-6.2778730703259065,-1,-0.008322663252240625,-1,31.24,-6.690140845070422,-1,-1,-1,-1
176,2013-02-01,29.73,85856700,4.127700741696231,1,-0.040348612007746976,-1,30.98,0.09683666881859632,1,-1,1,1
177,2013-02-04,28.11,92362200,3.269098417068132,1,-0.0544904137235116,-1,29.73,-2.253615876219313,-1,-1,1,-1
178,2013-02-05,28.64,47948200,-1.344656758669494,-1,0.018854500177872602,1,28.11,0.5336179295624408,1,1,-1,1
179,2013-02-06,29.05,38375900,-1.0786360473208152,-1,0.014315642458100575,1,28.64,0.3491620111731769,1,1,-1,1
180,2013-02-07,28.65,34540100,1.5802129852284468,1,-0.013769363166953652,-1,29.05,0.20654044750429854,1,-1,1,1
181,2013-02-08,28.55,37708800,1.1768778123918304,1,-0.003490401396160525,-1,28.65,0.837696335078541,1,-1,1,1
182,2013-02-11,28.26,37361800,1.2233484795525966,1,-0.010157618213660236,-1,28.55,0.21015761821365575,1,-1,1,1
183,2013-02-12,27.37,93498700,1.0842067220816793,1,-0.03149327671620672,-1,28.26,-2.087756546355272,-1,-1,1,-1
184,2013-02-13,27.91,50164000,-2.0102339181286575,-1,0.019729630982827873,1,27.37,-0.03653635367190925,-1,1,-1,-1
185,2013-02-14,28.5,35615800,-1.713062098501072,-1,0.021139376567538504,1,27.91,0.39412396990325843,1,1,-1,1
186,2013-02-15,28.32,33109300,0.7012622720897591,1,-0.0063157894736841635,-1,28.5,0.07017543859648974,1,-1,1,1
187,2013-02-19,28.93,49396400,-2.4796315975912124,-1,0.02153954802259883,1,28.32,-0.317796610169491,-1,1,-1,-1
188,2013-02-20,28.46,42098200,1.590594744121718,1,-0.01624611130314546,-1,28.93,-0.03456619426200488,-1,-1,1,-1
189,2013-02-21,27.28,49642300,3.536067892503536,1,-0.04146170063246657,-1,28.46,-0.6324666198172864,-1,-1,1,-1
190,2013-02-22,27.13,36350200,1.7740767559739392,1,-0.005498533724340282,-1,27.28,1.2463343108504392,1,-1,1,1
191,2013-02-25,27.27,34652000,-0.40500736377024826,-1,0.005160339107998624,1,27.13,0.11057869517140118,1,1,-1,1
192,2013-02-26,27.39,31611700,-0.1096491228070217,-1,0.004400440044004528,1,27.27,0.33003300330032953,1,1,-1,1
193,2013-02-27,26.87,44319700,1.7190929041697105,1,-0.018985031033223798,-1,27.39,-0.18254837531946225,-1,-1,1,-1
194,2013-02-28,27.25,83027800,-1.5275707898658724,-1,0.014142165984369237,1,26.87,-0.11164867882397148,-1,1,-1,-1
195,2013-03-01,27.78,54064800,-2.6987060998151584,-1,0.019449541284403793,1,27.25,-0.7339449541284377,-1,1,-1,-1
196,2013-03-04,27.72,32400700,0.14409221902018263,1,-0.002159827213823018,-1,27.78,-0.0719942404607616,-1,-1,1,-1
197,2013-03-05,27.52,40622200,1.291248206599711,1,-0.00721500721500723,-1,27.72,0.5772005772005777,1,-1,1,1
198,2013-03-06,27.45,33532600,2.3131672597864843,1,-0.0025436046511627675,-1,27.52,2.107558139534891,1,-1,1,1
199,2013-03-07,28.58,74540200,-3.6634022488211753,-1,0.04116575591985416,1,27.45,0.43715846994535884,1,1,-1,1
200,2013-03-08,27.96,44198900,1.6531832571227538,1,-0.021693491952414212,-1,28.58,-0.5248425472358242,-1,-1,1,-1
201,2013-03-11,28.14,35642100,-0.4641199571581542,-1,0.006437768240343367,1,27.96,0.17882689556509554,1,1,-1,1
202,2013-03-12,27.83,27569600,0.9608540925267015,1,-0.011016346837242397,-1,28.14,-0.14214641080312418,-1,-1,1,-1
203,2013-03-13,27.08,39619500,1.9551049963794447,1,-0.026949335249730533,-1,27.83,-0.7545813869924445,-1,-1,1,-1
204,2013-03-14,27.04,27646400,0.22140221402214857,1,-0.001477104874446078,-1,27.08,0.07385524372231583,1,-1,1,1
205,2013-03-15,26.65,31597400,1.405845357010738,1,-0.014423076923076983,-1,27.04,-0.0369822485207027,-1,-1,1,-1
206,2013-03-18,26.49,26653700,-0.455062571103517,-1,-0.006003752345215774,-1,26.65,-1.050656660412749,-1,-1,-1,-1
207,2013-03-19,26.55,25254200,-0.07538635506973076,-1,0.0022650056625141968,1,26.49,0.15100037750095396,1,1,-1,1
208,2013-03-20,25.86,44006500,3.0734632683658183,1,-0.025988700564971823,-1,26.55,0.4896421845574351,1,-1,1,1
209,2013-03-21,25.74,24336100,-0.311769290724857,-1,-0.004640371229698403,-1,25.86,-0.7733952049497266,-1,-1,-1,-1
210,2013-03-22,25.73,18456300,0.27131782945736543,1,-0.00038850038850035684,-1,25.74,0.23310023310024194,1,-1,1,1
211,2013-03-25,25.13,39199000,2.407766990291266,1,-0.02331908278274397,-1,25.73,0.07773027594247793,1,-1,1,1
212,2013-03-26,25.21,26957200,-0.5183413078150022,-1,0.003183446080382124,1,25.13,-0.19896538002387867,-1,1,-1,-1
213,2013-03-27,26.09,52297400,-4.359999999999999,-1,0.034906783022609966,1,25.21,-0.8330027766759255,-1,1,-1,-1
214,2013-03-28,25.58,28585700,1.9547719432732906,1,-0.019547719432732924,-1,26.09,0.0,-1,-1,1,-1
215,2013-04-01,25.53,22249300,0.39016777214201276,1,-0.001954652071931129,-1,25.58,0.19546520719312244,1,-1,1,1
216,2013-04-02,25.42,35153300,1.3581684128831892,1,-0.004308656482569506,-1,25.53,0.9400705052878905,1,-1,1,1
217,2013-04-03,26.25,48195200,-1.6260162601626085,-1,0.03265145554681337,1,25.42,1.612903225806438,1,1,-1,1
218,2013-04-04,27.07,82016800,-1.6904583020285473,-1,0.031238095238095287,1,26.25,1.4095238095238134,1,1,-1,1
219,2013-04-05,27.39,64566600,-1.9731943410275545,-1,0.011821204285186626,1,27.07,-0.7757665312153706,-1,1,-1,-1
220,2013-04-08,26.85,27256000,1.2504597278411176,1,-0.019715224534501585,-1,27.39,-0.730193501277836,-1,-1,1,-1
221,2013-04-09,26.59,21311100,-0.037622272385257956,-1,-0.00968342644320308,-1,26.85,-1.0055865921787825,-1,-1,-1,-1
222,2013-04-10,27.57,45949400,-2.073306182895219,-1,0.03685596088755183,1,26.59,1.5795411808950797,1,1,-1,1
223,2013-04-11,28.02,33368500,-1.9650655021834031,-1,0.016322089227421177,1,27.57,-0.3264417845484217,-1,1,-1,-1
224,2013-04-12,27.4,28697400,2.142857142857148,1,-0.02212705210563881,-1,28.02,-0.07137758743754309,-1,-1,1,-1
225,2013-04-15,26.52,30275400,2.356406480117822,1,-0.03211678832116782,-1,27.4,-0.8759124087591185,-1,-1,1,-1
226,2013-04-16,26.92,27365900,-0.41029466616935095,-1,0.015082956259427016,1,26.52,1.0935143288084432,1,1,-1,1
227,2013-04-17,26.63,26440600,0.07504690431519541,1,-0.010772659732540935,-1,26.92,-1.0029717682020918,-1,-1,1,-1
228,2013-04-18,25.69,39059000,4.213273676360921,1,-0.03529853548629358,-1,26.63,0.7134810364250893,1,-1,1,1
229,2013-04-19,25.73,20380900,-0.4293520686963288,-1,0.0015570260801867075,1,25.69,-0.27247956403269863,-1,1,-1,-1
230,2013-04-22,25.97,25687600,-0.619914761720264,-1,0.009327633113097589,1,25.73,0.3109211037699117,1,1,-1,1
231,2013-04-23,25.98,25191500,0.9153318077803144,1,0.00038505968425117665,1,25.97,0.9626492106276474,1,1,1,1
232,2013-04-24,26.11,19729900,-0.6941766293868096,-1,0.005003849114703529,1,25.98,-0.19245573518091114,-1,1,-1,-1
233,2013-04-25,26.14,17150000,-0.2685078634445734,-1,0.0011489850631942744,1,26.11,-0.1531980084258872,-1,1,-1,-1
234,2013-04-26,26.85,33018000,-0.9398496240601504,-1,0.027161438408569216,1,26.14,1.7597551644988556,1,1,-1,1
235,2013-04-29,26.98,29201100,0.6627393225331359,1,0.004841713221601429,1,26.85,1.1545623836126582,1,1,1,1
236,2013-04-30,27.77,36245700,-2.359012163656471,-1,0.029280948851000632,1,26.98,0.5559673832468442,1,1,-1,1
237,2013-05-01,27.43,64567600,1.5080789946140096,1,-0.012243428159884773,-1,27.77,0.2880806625855306,1,-1,1,1
238,2013-05-02,28.97,104257000,-3.4273473759371558,-1,0.05614290922347798,1,27.43,2.1144732045206047,1,1,-1,1
239,2013-05-03,28.31,58506400,2.513774104683197,1,-0.02278218847083191,-1,28.97,0.24162927166033926,1,-1,1,1
240,2013-05-06,27.57,43939400,2.6826685492410802,1,-0.02613917343694805,-1,28.31,0.07064641469445276,1,-1,1,1
241,2013-05-07,26.89,41259100,2.3956442831215976,1,-0.024664490388103033,-1,27.57,-0.07254261878853671,-1,-1,1,-1
242,2013-05-08,27.12,34654900,-0.8928571428571502,-1,0.008553365563406468,1,26.89,-0.03718854592786003,-1,1,-1,-1
243,2013-05-09,27.04,33457200,0.14771048744460544,1,-0.002949852507374673,-1,27.12,-0.14749262536874153,-1,-1,1,-1
244,2013-05-10,26.68,30847100,1.6949152542372912,1,-0.013313609467455634,-1,27.04,0.36982248520710587,1,-1,1,1
245,2013-05-13,26.82,29068800,-0.8270676691729281,-1,0.005247376311844132,1,26.68,-0.29985007496251237,-1,1,-1,-1
246,2013-05-14,27.07,24930300,-0.6693938267013749,-1,0.00932140193885167,1,26.82,0.2609992542878459,1,1,-1,1
247,2013-05-15,26.6,30299800,1.188707280832096,1,-0.017362393793867725,-1,27.07,-0.5541189508681145,-1,-1,1,-1
248,2013-05-16,26.13,35499100,1.3217522658610326,1,-0.017669172932330945,-1,26.6,-0.45112781954887593,-1,-1,1,-1
249,2013-05-17,26.25,29462700,0.5681818181818128,1,0.004592422502870397,1,26.13,1.033295063145808,1,1,1,1
250,2013-05-20,25.76,42402900,1.604278074866303,1,-0.01866666666666661,-1,26.25,-0.2666666666666677,-1,-1,1,-1
251,2013-05-21,25.66,26261300,0.8117510630073478,1,-0.0038819875776398005,-1,25.76,0.42701863354037045,1,-1,1,1
252,2013-05-22,25.16,45314500,1.9103313840155887,1,-0.019485580670303926,-1,25.66,-0.03897116134061404,-1,-1,1,-1
253,2013-05-23,25.06,37663100,-1.0483870967741855,-1,-0.003974562798092274,-1,25.16,-1.4308426073131935,-1,-1,-1,-1
254,2013-05-24,24.31,58727900,2.6431718061674014,1,-0.02992817238627299,-1,25.06,-0.3591380686352748,-1,-1,1,-1
255,2013-05-28,24.1,50079700,1.7929910350448157,1,-0.008638420403126124,-1,24.31,0.9461127108185949,1,-1,1,1
256,2013-05-29,23.32,64237800,1.975620008406889,1,-0.032365145228215764,-1,24.1,-1.286307053941918,-1,-1,1,-1
257,2013-05-30,24.55,60733200,-1.740571902196443,-1,0.05274442538593482,1,23.32,3.473413379073751,1,1,-1,1
258,2013-05-31,24.35,35925000,1.1368250101502135,1,-0.008146639511201648,-1,24.55,0.3258655804480582,1,-1,1,1
259,2013-06-03,23.85,35733800,1.7305315203955423,1,-0.02053388090349073,-1,24.35,-0.32854209445585975,-1,-1,1,-1
260,2013-06-04,23.52,34760800,1.5487651737128547,1,-0.013836477987421492,-1,23.85,0.16771488469601317,1,-1,1,1
261,2013-06-05,22.9,53819700,1.9271948608137166,1,-0.026360544217687076,-1,23.52,-0.7227891156462506,-1,-1,1,-1
262,2013-06-06,22.97,31260700,0.08699434536754927,1,0.0030567685589519833,1,22.9,0.39301310043668064,1,1,1,1
263,2013-06-07,23.29,38699200,-1.1289622231871386,-1,0.013931214627775468,1,22.97,0.2612102742707979,1,1,-1,1
264,2013-06-10,24.33,58393000,-1.122194513715709,-1,0.0446543580936023,1,23.29,3.3061399742378685,1,1,-1,1
265,2013-06-11,24.03,29885900,0.0,-1,-0.012330456226880226,-1,24.33,-1.2330456226880278,-1,-1,-1,-1
266,2013-06-12,23.77,26445800,1.6142384105960288,1,-0.010819808572617662,-1,24.03,0.5409904286308739,1,-1,1,1
267,2013-06-13,23.73,31189300,-0.042158516020242676,-1,-0.0016827934371055342,-1,23.77,-0.2103491796382024,-1,-1,-1,-1
268,2013-06-14,23.63,30677100,-0.29711375212224234,-1,-0.004214075010535279,-1,23.73,-0.716392751790989,-1,-1,-1,-1
269,2013-06-17,24.02,33664500,-0.46005855290673126,-1,0.01650444350402025,1,23.63,1.1849344054168478,1,1,-1,1
270,2013-06-18,24.21,36709100,-0.4981320049813242,-1,0.007910074937552025,1,24.02,0.29142381348876056,1,1,-1,1
271,2013-06-19,24.31,31790600,-0.4545454545454522,-1,0.0041305245766212195,1,24.21,-0.04130524576621876,-1,1,-1,-1
272,2013-06-20,23.9,42765600,1.5650741350906199,1,-0.01686548745372274,-1,24.31,-0.12340600575893701,-1,-1,1,-1
273,2013-06-21,24.53,45833900,0.24400162667750597,1,0.026359832635983294,1,23.9,2.8870292887029345,1,1,1,1
274,2013-06-24,23.94,40626000,0.0417536534446681,1,-0.024052181002853668,-1,24.53,-2.3644516918059595,-1,-1,1,-1
275,2013-06-25,24.25,24713200,-0.45567522783761155,-1,0.012949039264828599,1,23.94,0.835421888053464,1,1,-1,1
276,2013-06-26,24.16,29890300,1.427988576091397,1,-0.003711340206185576,-1,24.25,1.0721649484536147,1,-1,1,1
277,2013-06-27,24.66,34694100,-1.7326732673267398,-1,0.020695364238410674,1,24.16,0.33112582781456246,1,1,-1,1
278,2013-06-28,24.88,96778900,-0.8103727714748756,-1,0.008921330089213253,1,24.66,0.08110300081102828,1,1,-1,1
279,2013-07-01,24.81,20582200,0.6407689227072493,1,-0.002813504823151125,-1,24.88,0.36173633440514413,1,-1,1,1
280,2013-07-02,24.41,18394100,1.1740890688259076,1,-0.01612253123740426,-1,24.81,-0.4433696090286153,-1,-1,1,-1
281,2013-07-03,24.52,10404400,-1.2386457473162704,-1,0.004506349856616021,1,24.41,-0.7783695206882477,-1,1,-1,-1
282,2013-07-05,24.37,20229500,1.135902636916826,1,-0.006117455138662242,-1,24.52,0.53017944535073,1,-1,1,1
283,2013-07-08,24.71,27064600,-0.9807928075194197,-1,0.013951579811243286,1,24.37,0.4103405826836186,1,1,-1,1
284,2013-07-09,25.48,30387900,-1.6354208216992425,-1,0.031161473087818692,1,24.71,1.4569000404694432,1,1,-1,1
285,2013-07-10,25.8,26721800,-0.8600469116497358,-1,0.012558869701726927,1,25.48,0.39246467817895553,1,1,-1,1
286,2013-07-11,25.81,26777400,0.5778120184899929,1,0.00038759689922462925,1,25.8,0.6201550387596905,1,1,1,1
287,2013-07-12,25.91,16537900,-0.6604506604506671,-1,0.0038744672607518016,1,25.81,-0.2712127082526164,-1,1,-1,-1
288,2013-07-15,26.28,24234000,-1.3497878904743597,-1,0.014280200694712475,1,25.91,0.07719027402547114,1,1,-1,1
