,date,msft_close,msft_vol,msft_intra_perc_change,msft_intra_returns,msft_pct_change,msft_pct_returns,msft_previous_close,msft_opening_change,msft_opening_returns,msft_target,msft_intra_target,msft_open_target
77,2010-07-19,25.23,38181800,-1.0817307692307674,-1,0.013660104459622291,1,24.89,0.28123744475693163,1,1,-1,1
78,2010-07-20,25.48,45530700,-2.4939662107803744,-1,0.009908838684106192,1,25.23,-1.466508125247725,-1,1,-1,-1
79,2010-07-21,25.12,73297300,1.8750000000000018,1,-0.014128728414442682,-1,25.48,0.47095761381476053,1,-1,1,1
80,2010-07-22,25.84,73016400,-1.2936103488827844,-1,0.028662420382165488,1,25.12,1.5525477707006392,1,1,-1,1
81,2010-07-23,25.81,108520100,0.11609907120743473,1,-0.0011609907120743168,-1,25.84,0.0,-1,-1,1,-1
82,2010-07-26,26.1,67249900,-0.9280742459396829,-1,0.011235955056179803,1,25.81,0.19372336303758508,1,1,-1,1
83,2010-07-27,26.16,60672100,-0.07651109410864412,-1,0.0022988505747125743,1,26.1,0.15325670498083965,1,1,-1,1
84,2010-07-28,25.95,69704800,0.4602991944764135,1,-0.008027522935779796,-1,26.16,-0.34403669724770586,-1,-1,1,-1
85,2010-07-29,26.03,69446200,0.38270187523918053,1,0.003082851637765005,1,25.95,0.6936416184971088,1,1,1,1
86,2010-07-30,25.81,83534800,-0.23300970873785912,-1,-0.008451786400307415,-1,26.03,-1.0756819054936655,-1,-1,-1,-1
87,2010-08-02,26.33,55044600,-1.3081954597922272,-1,0.020147229755908658,1,25.81,0.6974041069352953,1,1,-1,1
88,2010-08-03,26.16,56877700,0.1526717557251876,1,-0.0064565134827192505,-1,26.33,-0.493733383972651,-1,-1,1,-1
89,2010-08-04,25.73,78531900,1.6061185468451171,1,-0.016437308868501477,-1,26.16,-0.038226299694195574,-1,-1,1,-1
90,2010-08-05,25.37,64922100,0.4707728520988523,1,-0.013991449669646272,-1,25.73,-0.9327633113097629,-1,-1,1,-1
91,2010-08-06,25.55,55982100,-1.4694201747418625,-1,0.007094994087504913,1,25.37,-0.7489160425699695,-1,1,-1,-1
92,2010-08-09,25.61,57096500,-0.23483365949118876,-1,0.0023483365949119595,1,25.55,0.0,-1,1,-1,-1
93,2010-08-10,25.07,87257700,1.0264508487958866,1,-0.021085513471300277,-1,25.61,-1.0933229207340927,-1,-1,1,-1
94,2010-08-11,24.86,76746900,-0.7293354943273895,-1,-0.008376545672118096,-1,25.07,-1.5556441962505008,-1,-1,-1,-1
95,2010-08-12,24.49,70240500,-0.28665028665027326,-1,-0.014883346741753845,-1,24.86,-1.7699115044247697,-1,-1,-1,-1
96,2010-08-13,24.4,45263500,-0.2053388090348959,-1,-0.0036749693752552437,-1,24.49,-0.5716619028174644,-1,-1,-1,-1
97,2010-08-16,24.5,40909700,-0.5747126436781632,-1,0.004098360655737654,1,24.4,-0.16393442622950471,-1,1,-1,-1
98,2010-08-17,24.71,52912600,0.0,-1,0.008571428571428674,1,24.5,0.8571428571428606,1,1,-1,1
99,2010-08-18,24.82,46818900,-0.5672609400324172,-1,0.004451639012545527,1,24.71,-0.12140833670579172,-1,1,-1,-1
100,2010-08-19,24.44,54064600,0.7311129163281873,1,-0.015310233682514052,-1,24.82,-0.8058017727638972,-1,-1,1,-1
101,2010-08-20,24.23,49560100,0.3290826820238515,1,-0.008592471358428888,-1,24.44,-0.5319148936170317,-1,-1,1,-1
102,2010-08-23,24.28,51643000,0.6546644844517191,1,0.0020635575732563805,1,24.23,0.866694180767647,1,1,1,1
103,2010-08-24,24.04,66522500,0.207555002075553,1,-0.009884678747940745,-1,24.28,-0.7825370675453099,-1,-1,1,-1
104,2010-08-25,24.1,47404800,-0.41666666666667257,-1,0.0024958402662229595,1,24.04,-0.16638935108152725,-1,1,-1,-1
105,2010-08-26,23.82,49105300,1.1207970112079684,1,-0.011618257261410858,-1,24.1,-0.04149377593361644,-1,-1,1,-1
106,2010-08-27,23.93,60939400,-0.20938023450586563,-1,0.0046179680940385825,1,23.82,0.2518891687657377,1,1,-1,1
107,2010-08-30,23.64,45453100,0.4212299915753912,1,-0.012118679481821992,-1,23.93,-0.7939824488090317,-1,-1,1,-1
108,2010-08-31,23.47,66074600,0.5508474576271295,1,-0.007191201353637933,-1,23.64,-0.1692047377326529,-1,-1,1,-1
109,2010-09-01,23.9,65235900,-0.9716941275876504,-1,0.018321261184490734,1,23.47,0.852151682999586,1,1,-1,1
110,2010-09-02,23.94,48837100,-0.2512562814070447,-1,0.0016736401673640433,1,23.9,-0.08368200836819906,-1,1,-1,-1
111,2010-09-03,24.29,64189100,-0.2062706270627092,-1,0.014619883040935644,1,23.94,1.2531328320801887,1,1,-1,1
112,2010-09-07,23.96,51928700,0.5809128630705418,1,-0.013585837793330557,-1,24.29,-0.782214903252358,-1,-1,1,-1
113,2010-09-08,23.93,65512400,0.5816368923971773,1,-0.0012520868113522488,-1,23.96,0.45909849749582404,1,-1,1,1
114,2010-09-09,24.01,46028900,0.7441091360066131,1,0.0033430839949855073,1,23.93,1.086502298370253,1,1,1,1
115,2010-09-10,23.85,58284300,0.5421184320266847,1,-0.006663890045814247,-1,24.01,-0.12494793835902182,-1,-1,1,-1
116,2010-09-13,25.11,114680400,-3.7603305785123977,-1,0.05283018867924527,1,23.85,1.467505241090138,1,1,-1,1
117,2010-09-14,25.03,87160400,0.03993610223641378,1,-0.0031859816806052432,-1,25.11,-0.27877339705296805,-1,-1,1,-1
118,2010-09-15,25.12,56201900,-0.07968127490039671,-1,0.003595685177786745,1,25.03,0.27966440271674103,1,1,-1,1
119,2010-09-16,25.33,44548300,-1.0774142059058243,-1,0.00835987261146487,1,25.12,-0.23885350318472243,-1,1,-1,-1
120,2010-09-17,25.22,70341600,0.7086614173228336,1,-0.004342676667982603,-1,25.33,0.27635215159889576,1,-1,1,1
121,2010-09-20,25.43,49838700,-0.5933544303797411,-1,0.008326724821570153,1,25.22,0.23790642347344282,1,1,-1,1
122,2010-09-21,25.15,52675700,1.0621557828481631,1,-0.011010617381046028,-1,25.43,-0.039323633503727924,-1,-1,1,-1
123,2010-09-22,24.61,94299400,1.1249497790277265,1,-0.02147117296222656,-1,25.15,-1.0337972166997933,-1,-1,1,-1
124,2010-09-23,24.43,46201800,0.3263973888208969,1,-0.007314099959366049,-1,24.61,-0.40633888663144196,-1,-1,1,-1
125,2010-09-24,24.78,51948800,-0.5681818181818205,-1,0.014326647564469885,1,24.43,0.8595988538681983,1,1,-1,1
126,2010-09-27,24.73,43603300,0.482897384305839,1,-0.0020177562550444117,-1,24.78,0.2824858757062158,1,-1,1,1
127,2010-09-28,24.68,56041200,0.4838709677419395,1,-0.002021835826930829,-1,24.73,0.2830570157703206,1,-1,1,1
128,2010-09-29,24.5,44318900,0.5278116118554568,1,-0.007293354943273878,-1,24.68,-0.20259319286872252,-1,-1,1,-1
129,2010-09-30,24.49,61262700,0.4876066639577448,1,-0.00040816326530623837,-1,24.5,0.44897959183673236,1,-1,1,1
130,2010-10-01,24.38,62672300,1.5744852644327838,1,-0.004491629236422989,-1,24.49,1.1433238056349577,1,-1,1,1
131,2010-10-04,23.91,98143400,0.20868113522537857,1,-0.019278096800656175,-1,24.38,-1.7227235438884256,-1,-1,1,-1
132,2010-10-05,24.35,78152900,-1.205320033250219,-1,0.018402342116269343,1,23.91,0.6273525721455399,1,1,-1,1
133,2010-10-06,24.43,50489700,-0.45230263157894507,-1,0.003285420944558526,1,24.35,-0.12320328542094923,-1,1,-1,-1
134,2010-10-07,24.53,50096100,0.36555645816409366,1,0.004093327875562824,1,24.43,0.7777322963569434,1,1,1,1
135,2010-10-08,24.57,41327800,0.20308692120227745,1,0.0016306563391765838,1,24.53,0.3668976763147161,1,1,1,1
136,2010-10-11,24.59,27587800,0.606305578011312,1,0.0008140008140007371,1,24.57,0.6919006919006844,1,1,1,1
137,2010-10-12,24.83,50141500,-0.7302231237322504,-1,0.009760065067100365,1,24.59,0.24400162667750597,1,1,-1,1
138,2010-10-13,25.34,75336500,-1.278976818545165,-1,0.020539669754329415,1,24.83,0.7652033830044354,1,1,-1,1
139,2010-10-14,25.23,51949100,0.23724792408065923,1,-0.004340962904498813,-1,25.34,-0.1973164956590399,-1,-1,1,-1
140,2010-10-15,25.54,68954800,-0.7097791798107245,-1,0.012286959968291766,1,25.23,0.5152596115735196,1,1,-1,1
141,2010-10-18,25.82,48330500,-0.8987885892926941,-1,0.010963194988253822,1,25.54,0.19577133907596206,1,1,-1,1
142,2010-10-19,25.1,66150900,0.6727344677483108,1,-0.027885360185902375,-1,25.82,-2.1301316808675472,-1,-1,1,-1
143,2010-10-20,25.31,56283600,-0.19794140934282328,-1,0.00836653386454178,1,25.1,0.6374501992031878,1,1,-1,1
144,2010-10-21,25.42,50032400,-0.07874015748032728,-1,0.00434610825760573,1,25.31,0.35559067562228314,1,1,-1,1
145,2010-10-22,25.38,25837900,0.5485893416927923,1,-0.0015735641227381247,-1,25.42,0.393391030684492,1,-1,1,1
146,2010-10-25,25.19,50912400,0.19809825673532946,1,-0.007486209613869144,-1,25.38,-0.5516154452324687,-1,-1,1,-1
147,2010-10-26,25.9,69304200,-3.105095541401264,-1,0.028185788011115376,1,25.19,-0.2778880508138161,-1,1,-1,-1
148,2010-10-27,26.05,64805500,-1.0081426909654965,-1,0.005791505791505891,1,25.9,-0.4247104247104226,-1,1,-1,-1
149,2010-10-28,26.28,80730300,-0.2670736360167886,-1,0.008829174664107597,1,26.05,0.6142034548944343,1,1,-1,1
150,2010-10-29,26.67,114193200,1.767955801104961,1,0.014840182648401923,1,26.28,3.310502283105013,1,1,1,1
151,2010-11-01,26.95,61912100,-0.26041666666666774,-1,0.010498687664041828,1,26.67,0.7874015748031393,1,1,-1,1
152,2010-11-02,27.39,54402100,-1.219512195121958,-1,0.01632653061224487,1,26.95,0.4081632653061203,1,1,-1,1
153,2010-11-03,27.03,110255300,1.5659140568099041,1,-0.013143483023001057,-1,27.39,0.25556772544724454,1,-1,1,1
154,2010-11-04,27.14,93599300,0.9850419554906953,1,0.004069552349241556,1,27.03,1.4058453570107252,1,1,1,1
155,2010-11-05,26.85,110953700,1.1777695988222314,1,-0.010685335298452392,-1,27.14,0.11053795136330559,1,-1,1,1
156,2010-11-08,26.81,71670800,-0.4872563718140892,-1,-0.0014897579143390294,-1,26.85,-0.6331471135940473,-1,-1,-1,-1
157,2010-11-09,26.95,58538600,-0.5221932114882528,-1,0.005221932114882533,1,26.81,0.0,-1,1,-1,-1
158,2010-11-10,26.94,52277300,0.25916327286190405,1,-0.00037105751391453,-1,26.95,0.2226345083488025,1,-1,1,1
159,2010-11-11,26.68,62073100,0.0,-1,-0.00965107646622132,-1,26.94,-0.965107646622129,-1,-1,-1,-1
160,2010-11-12,26.27,64962200,0.7555723460521319,1,-0.015367316341829085,-1,26.68,-0.7871064467766149,-1,-1,1,-1
161,2010-11-15,26.2,51794600,0.493733383972651,1,-0.0026646364674534073,-1,26.27,0.22839741149599818,1,-1,1,1
162,2010-11-16,25.81,65339200,0.8832565284178204,1,-0.014885496183206115,-1,26.2,-0.6106870229007639,-1,-1,1,-1
163,2010-11-17,25.57,58299700,1.2741312741312676,1,-0.009298721425803902,-1,25.81,0.34870205346764765,1,-1,1,1
164,2010-11-18,25.84,59514000,-0.5056398288603617,-1,0.010559249120062564,1,25.57,0.5475166210402838,1,1,-1,1
165,2010-11-19,25.69,52423200,0.42635658914728464,1,-0.005804953560371473,-1,25.84,-0.1547987616099038,-1,-1,1,-1
166,2010-11-22,25.73,53350500,-0.31189083820663493,-1,0.0015570260801867075,1,25.69,-0.15570260801869482,-1,1,-1,-1
167,2010-11-23,25.12,69742500,1.7598748533437594,1,-0.023707734162456306,-1,25.73,-0.6218422075398373,-1,-1,1,-1
168,2010-11-24,25.37,56825900,-0.6746031746031814,-1,0.009952229299363013,1,25.12,0.31847133757961105,1,1,-1,1
169,2010-11-26,25.25,21356500,-0.15866719555731515,-1,-0.004729996058336683,-1,25.37,-0.6306661411115496,-1,-1,-1,-1
170,2010-11-29,25.31,56603600,-0.47637951568081555,-1,0.0023762376237623783,1,25.25,-0.23762376237623253,-1,1,-1,-1
171,2010-11-30,25.26,75282100,-0.8383233532934166,-1,-0.0019755037534570086,-1,25.31,-1.0272619517977004,-1,-1,-1,-1
172,2010-12-01,26.04,74123500,-1.8380915134923694,-1,0.030878859857482066,1,25.26,1.2272367379255689,1,1,-1,1
173,2010-12-02,26.89,91759200,-2.4771341463414713,-1,0.03264208909370203,1,26.04,0.7680491551459266,1,1,-1,1
174,2010-12-03,27.02,52622000,-0.7832898172323792,-1,0.004834510970620931,1,26.89,-0.29750836742284065,-1,1,-1,-1
175,2010-12-06,26.84,36264200,0.33419977720014804,1,-0.006661732050333047,-1,27.02,-0.33308660251665384,-1,-1,1,-1
176,2010-12-07,26.87,57860500,0.775480059084185,1,0.0011177347242921076,1,26.84,0.8941877794336752,1,1,1,1
177,2010-12-08,27.23,41666800,-1.4908684308609845,-1,0.013397841458876014,1,26.87,-0.14886490509863304,-1,1,-1,-1
178,2010-12-09,27.08,47148300,0.7331378299120338,1,-0.005508630187293528,-1,27.23,0.1836210062431168,1,-1,1,1
179,2010-12-10,27.34,37625800,-0.5516734093416644,-1,0.009601181683899673,1,27.08,0.40620384047268465,1,1,-1,1
180,2010-12-13,27.25,47943900,0.07334066740007178,1,-0.003291880029261174,-1,27.34,-0.2560351133869798,-1,-1,1,-1
181,2010-12-14,27.62,64070500,-1.1351153423654423,-1,0.013577981651376136,1,27.25,0.2201834862385274,1,1,-1,1
182,2010-12-15,27.85,69634200,-1.162368325463132,-1,0.008327299058653148,1,27.62,-0.32585083272990534,-1,1,-1,-1
183,2010-12-16,27.99,57680200,-0.8285302593659829,-1,0.0050269299820466795,1,27.85,-0.3231597845601431,-1,1,-1,-1
184,2010-12-17,27.9,87456500,0.07163323782236077,1,-0.003215434083601254,-1,27.99,-0.25008931761342174,-1,-1,1,-1
185,2010-12-20,27.81,52811000,0.5008944543828285,1,-0.003225806451612856,-1,27.9,0.17921146953405273,1,-1,1,1
186,2010-12-21,28.07,38153000,-0.7899461400359026,-1,0.009349154980222929,1,27.81,0.14383315354190113,1,1,-1,1
187,2010-12-22,28.19,42252300,-0.6426276329882175,-1,0.004275026718917108,1,28.07,-0.2137513359458451,-1,1,-1,-1
188,2010-12-23,28.3,24902500,-1.1798355380765173,-1,0.003902092940759161,1,28.19,-0.7804185881518354,-1,1,-1,-1
189,2010-12-27,28.07,21652800,0.17780938833570664,1,-0.008127208480565362,-1,28.3,-0.6360424028268541,-1,-1,1,-1
190,2010-12-28,28.01,23042200,-0.1430103682517079,-1,-0.002137513359458443,-1,28.07,-0.3562522265764212,-1,-1,-1,-1
191,2010-12-29,27.97,19502500,-0.10737294201860266,-1,-0.001428061406640535,-1,28.01,-0.24991074616208594,-1,-1,-1,-1
192,2010-12-30,27.85,20786100,0.2507163323782245,1,-0.004290311047550843,-1,27.97,-0.17876296031461267,-1,-1,1,-1
193,2010-12-31,27.91,24752000,-0.395683453237408,-1,0.0021543985637342278,1,27.85,-0.1795332136445268,-1,1,-1,-1
194,2011-01-03,27.98,53443800,0.24955436720142704,1,0.0025080616266570654,1,27.91,0.5016123253314244,1,1,1,1
195,2011-01-04,28.09,54405600,-0.5368647100930515,-1,0.00393137955682632,1,27.98,-0.14295925661186257,-1,1,-1,-1
196,2011-01-05,28.0,58998700,-0.35842293906810546,-1,-0.003203987184051238,-1,28.09,-0.6763972944108269,-1,-1,-1,-1
197,2011-01-06,28.82,88026300,-2.7817403708987203,-1,0.02928571428571436,1,28.0,0.14285714285713982,1,1,-1,1
198,2011-01-07,28.6,73762000,0.13966480446927076,1,-0.007633587786259555,-1,28.82,-0.6245662734212343,-1,-1,1,-1
199,2011-01-10,28.22,57573600,0.14154281670206192,1,-0.01328671328671338,-1,28.6,-1.1888111888111883,-1,-1,1,-1
200,2011-01-11,28.11,50298900,0.3191489361702123,1,-0.0038979447200566675,-1,28.22,-0.07087172218284754,-1,-1,1,-1
201,2011-01-12,28.55,52631100,-1.5291607396870543,-1,0.015652792600498122,1,28.11,0.035574528637501115,1,1,-1,1
202,2011-01-13,28.19,67077600,0.4941757853865056,1,-0.012609457092819576,-1,28.55,-0.7705779334500961,-1,-1,1,-1
203,2011-01-14,28.3,62688400,-0.7834757834757922,-1,0.003902092940759161,1,28.19,-0.39020929407592403,-1,1,-1,-1
204,2011-01-18,28.66,53322700,-1.7755681818181819,-1,0.01272084805653706,1,28.3,-0.49469964664311156,-1,1,-1,-1
205,2011-01-19,28.47,50005900,-0.03513703443428675,-1,-0.0066294487090021725,-1,28.66,-0.6978367062107441,-1,-1,-1,-1
206,2011-01-20,28.35,58613600,0.5263157894736793,1,-0.004214963119072657,-1,28.47,0.1053740779768217,1,-1,1,1
207,2011-01-21,28.02,58080300,1.338028169014081,1,-0.011640211640211673,-1,28.35,0.17636684303349967,1,-1,1,1
208,2011-01-24,28.38,52047800,-1.2847965738758012,-1,0.012847965738757905,1,28.02,0.0,-1,1,-1,-1
209,2011-01-25,28.45,42436600,-1.1016346837242312,-1,0.0024665257223397408,1,28.38,-0.8456659619450262,-1,1,-1,-1
210,2011-01-26,28.78,74628800,-0.9470361276744986,-1,0.011599297012302445,1,28.45,0.210896309314595,1,1,-1,1
211,2011-01-27,28.87,146938600,-0.4173913043478295,-1,0.003127171646976956,1,28.78,-0.10423905489923951,-1,1,-1,-1
212,2011-01-28,27.75,141249400,3.9792387543252548,1,-0.03879459646692074,-1,28.87,0.10391409767924345,1,-1,1,1
213,2011-01-31,27.73,65029000,0.1440403312927589,1,-0.0007207207207207134,-1,27.75,0.07207207207207053,1,-1,1,1
214,2011-02-01,27.99,62810700,-0.6834532374100638,-1,0.009376126938333895,1,27.73,0.25243418680129925,1,1,-1,1
215,2011-02-02,27.94,45824000,-0.03580379520229704,-1,-0.0017863522686673017,-1,27.99,-0.2143622722400812,-1,-1,-1,-1
216,2011-02-03,27.65,60340100,1.144082946013587,1,-0.01037938439513253,-1,27.94,0.10737294201860266,1,-1,1,1
217,2011-02-04,27.77,40412200,-0.25270758122743786,-1,0.0043399638336347746,1,27.65,0.18083182640144924,1,1,-1,1
218,2011-02-07,28.2,68980900,-1.4388489208633042,-1,0.015484335613972,1,27.77,0.10803024846957557,1,1,-1,1
219,2011-02-08,28.28,34904200,-0.6405693950177925,-1,0.0028368794326241176,1,28.2,-0.35460992907800665,-1,1,-1,-1
220,2011-02-09,27.97,52905100,0.7804185881518354,1,-0.010961810466761035,-1,28.28,-0.31824611032531774,-1,-1,1,-1
221,2011-02-10,27.5,76672400,1.539563193698531,1,-0.016803718269574497,-1,27.97,-0.14301036825169522,-1,-1,1,-1
222,2011-02-11,27.25,83939700,1.83717579250721,1,-0.009090909090909038,-1,27.5,0.9454545454545511,1,-1,1,1
223,2011-02-14,27.23,56766200,-0.07350238882763534,-1,-0.0007339449541283738,-1,27.25,-0.14678899082568495,-1,-1,-1,-1
224,2011-02-15,26.96,44116500,0.29585798816567416,1,-0.009915534337128107,-1,27.23,-0.6977598237238387,-1,-1,1,-1
225,2011-02-16,27.02,70817900,0.11090573012939421,1,0.002225519287833766,1,26.96,0.33382789317507366,1,1,1,1
226,2011-02-17,27.21,57207300,-0.8898776418242567,-1,0.007031828275351648,1,27.02,-0.18504811250925504,-1,1,-1,-1
227,2011-02-18,27.06,68667800,0.2580169553999273,1,-0.0055126791620728754,-1,27.21,-0.2940095553105544,-1,-1,1,-1
228,2011-02-22,26.59,60889000,0.709484690067219,1,-0.01736881005173685,-1,27.06,-1.0347376201034648,-1,-1,1,-1
229,2011-02-23,26.59,60234100,-0.2261590652091923,-1,0.0,-1,26.59,-0.22564874012786282,-1,-1,-1,-1
230,2011-02-24,26.77,64494200,-0.48798798798798426,-1,0.0067694622038361185,1,26.59,0.1880406167732257,1,1,-1,1
231,2011-02-25,26.55,53006300,1.3377926421404662,1,-0.008218154650728393,-1,26.77,0.5229734777736293,1,-1,1,1
232,2011-02-28,26.58,51379900,0.41213937804422246,1,0.001129943502824693,1,26.55,0.5273069679849361,1,1,1,1
233,2011-03-01,26.16,60055000,1.6541353383458695,1,-0.015801354401805856,-1,26.58,0.07524454477051591,1,-1,1,1
234,2011-03-02,26.08,48658200,0.11489850631942221,1,-0.003058103975535187,-1,26.16,-0.1911314984709507,-1,-1,1,-1
235,2011-03-03,26.2,68271500,0.22848438690023712,1,0.004601226993865115,1,26.08,0.6901840490797672,1,1,1,1
236,2011-03-04,25.95,70437200,1.0297482837528589,1,-0.009541984732824416,-1,26.2,0.0763358778625938,1,-1,1,1
237,2011-03-07,25.72,64980400,1.569077688480674,1,-0.008863198458574195,-1,25.95,0.6936416184971088,1,-1,1,1
238,2011-03-08,25.91,50549800,-0.5432673651532812,-1,0.0073872472783826915,1,25.72,0.19440124416796545,1,1,-1,1
239,2011-03-09,25.89,39789100,-0.3099573808601389,-1,-0.0007719027402547374,-1,25.91,-0.3859513701273694,-1,-1,-1,-1
240,2011-03-10,25.41,66549500,0.8196721311475443,1,-0.018539976825028948,-1,25.89,-1.0428736964078777,-1,-1,1,-1
241,2011-03-11,25.68,49905800,-1.0625737898465155,-1,0.010625737898465104,1,25.41,0.0,-1,1,-1,-1
242,2011-03-14,25.69,54473400,-0.7846214201647818,-1,0.0003894080996884597,1,25.68,-0.7398753894081047,-1,1,-1,-1
243,2011-03-15,25.39,76067300,-1.2360446570972978,-1,-0.011677695601401306,-1,25.69,-2.3744647722849472,-1,-1,-1,-1
244,2011-03-16,24.79,100725400,1.704996034892941,1,-0.023631350925561345,-1,25.39,-0.6695549428909087,-1,-1,1,-1
245,2011-03-17,24.78,62497000,1.1173184357541803,1,-0.00040338846308984877,-1,24.79,1.0891488503428783,1,-1,1,1
246,2011-03-18,24.8,85486700,1.0375099760574542,1,0.0008071025020177647,1,24.78,1.129943502824849,1,1,1,1
247,2011-03-21,25.33,46878100,-0.5957108816520993,-1,0.021370967741935365,1,24.8,1.532258064516125,1,1,-1,1
248,2011-03-22,25.3,30895600,0.0,-1,-0.0011843663639952151,-1,25.33,-0.11843663639951672,-1,-1,-1,-1
249,2011-03-23,25.54,43969000,-1.2286959968291666,-1,0.009486166007905084,1,25.3,-0.2766798418972343,-1,1,-1,-1
250,2011-03-24,25.81,38696700,-0.8203124999999895,-1,0.01057165231010182,1,25.54,0.23492560689116004,1,1,-1,1
251,2011-03-25,25.62,57029800,1.1955264172772802,1,-0.007361487795428001,-1,25.81,0.46493607129020154,1,-1,1,1
252,2011-03-28,25.41,48973200,0.9742790335151987,1,-0.008196721311475419,-1,25.62,0.15612802498048065,1,-1,1,1
253,2011-03-29,25.49,40763500,-0.5919494869771057,-1,0.0031483667847302943,1,25.41,-0.27548209366391296,-1,1,-1,-1
254,2011-03-30,25.61,41999300,-0.03906249999999223,-1,0.004707728520988663,1,25.49,0.4315417810906355,1,1,-1,1
255,2011-03-31,25.39,63233700,0.8203125000000033,1,-0.008590394377196331,-1,25.61,-0.039047247169066816,-1,-1,1,-1
256,2011-04-01,25.48,63114200,0.19584802193498124,1,0.0035447026388342184,1,25.39,0.5513981882630979,1,1,1,1
257,2011-04-04,25.55,35433700,-0.39292730844794277,-1,0.0027472527472527375,1,25.48,-0.11773940345369363,-1,1,-1,-1
258,2011-04-05,25.78,73651100,0.15491866769945448,1,0.009001956947162437,1,25.55,1.0567514677103702,1,1,1,1
259,2011-04-06,26.15,65581400,-0.6543494996150814,-1,0.014352211016291694,1,25.78,0.7757951900698188,1,1,-1,1
260,2011-04-07,26.2,46134700,-0.038182512409308936,-1,0.0019120458891013214,1,26.15,0.15296367112811743,1,1,-1,1
261,2011-04-08,26.07,39887600,0.382116927779906,1,-0.004961832061068705,-1,26.2,-0.11450381679388391,-1,-1,1,-1
262,2011-04-11,25.98,34286300,0.8018327605956505,1,-0.0034522439585730202,-1,26.07,0.4602991944764135,1,-1,1,1
263,2011-04-12,25.64,36920400,0.7355787843592634,1,-0.013086989992301734,-1,25.98,-0.5773672055427334,-1,-1,1,-1
264,2011-04-13,25.63,38144700,0.07797270955165526,1,-0.0003900156006241273,-1,25.64,0.03900156006239473,1,-1,1,1
265,2011-04-14,25.42,55239900,0.0,-1,-0.008193523214982346,-1,25.63,-0.8193523214982337,-1,-1,-1,-1
266,2011-04-15,25.37,65080400,0.35349567949725,1,-0.0019669551534224894,-1,25.42,0.1573564122737968,1,-1,1,1
267,2011-04-18,25.08,58045100,0.07968127490041085,1,-0.011430823807646928,-1,25.37,-1.0642491131257374,-1,-1,1,-1
268,2011-04-19,25.15,38892400,-0.5999999999999943,-1,0.002791068580542344,1,25.08,-0.31897926634768065,-1,1,-1,-1
269,2011-04-20,25.76,61608600,-0.8613938919342303,-1,0.024254473161033907,1,25.15,1.550695825049704,1,1,-1,1
270,2011-04-21,25.52,46892300,1.046917409848777,1,-0.009316770186335477,-1,25.76,0.11645962732918316,1,-1,1,1
271,2011-04-25,25.61,33525100,-0.195618153364635,-1,0.003526645768024972,1,25.52,0.15673981191222236,1,1,-1,1
272,2011-04-26,26.19,69200000,-1.7482517482517594,-1,0.022647403358063256,1,25.61,0.5076142131979657,1,1,-1,1
273,2011-04-27,26.38,52689000,-0.3041825095056969,-1,0.0072546773577699675,1,26.19,0.42000763650247963,1,1,-1,1
274,2011-04-28,26.71,80200000,-0.944822373393802,-1,0.012509476876421566,1,26.38,0.30326004548901386,1,1,-1,1
275,2011-04-29,25.92,319317900,2.3728813559321997,1,-0.029576937476600507,-1,26.71,-0.599026581804568,-1,-1,1,-1
276,2011-05-02,25.66,89825600,1.0794140323824253,1,-0.010030864197530964,-1,25.92,0.07716049382715884,1,-1,1,1
277,2011-05-03,25.81,71892900,-0.8203124999999895,-1,0.005845674201091056,1,25.66,-0.23382696804364272,-1,1,-1,-1
278,2011-05-04,26.06,73292300,-0.8123791102514402,-1,0.009686168151879171,1,25.81,0.15497869043007634,1,1,-1,1
279,2011-05-05,25.79,55600000,0.9980806142034608,1,-0.010360706062931713,-1,26.06,-0.038372985418257906,-1,-1,1,-1
280,2011-05-06,25.87,55993000,0.7671653241273467,1,0.003101977510663101,1,25.79,1.085692128732071,1,1,1,1
281,2011-05-09,25.83,38696400,-0.11627906976743249,-1,-0.0015461925009664368,-1,25.87,-0.2705836876691159,-1,-1,-1,-1
282,2011-05-10,25.67,120798700,-1.1426319936958342,-1,-0.006194347657762167,-1,25.83,-1.742160278745642,-1,-1,-1,-1
283,2011-05-11,25.36,78600000,1.130604288499022,1,-0.01207635372029614,-1,25.67,-0.07791195948579324,-1,-1,1,-1
284,2011-05-12,25.32,77400000,0.11834319526627665,1,-0.001577287066246047,-1,25.36,-0.039432176656143576,-1,-1,1,-1
285,2011-05-13,25.03,66812300,0.9889240506329113,1,-0.011453396524486514,-1,25.32,-0.15797788309636315,-1,-1,1,-1
286,2011-05-16,24.57,91350900,1.562500000000002,1,-0.018377946464242956,-1,25.03,-0.27966440271674103,-1,-1,1,-1
287,2011-05-17,24.52,82882100,-0.4918032786885287,-1,-0.0020350020350020648,-1,24.57,-0.6919006919006989,-1,-1,-1,-1
288,2011-05-18,24.69,53931100,-0.652262535670608,-1,0.006933115823817282,1,24.52,0.04078303425775515,1,1,-1,1
289,2011-05-19,24.72,37783600,0.5231388329979981,1,0.0012150668286754485,1,24.69,0.6480356419603084,1,1,1,1
290,2011-05-20,24.49,45451500,0.9304207119741118,1,-0.009304207119741115,-1,24.72,0.0,-1,-1,1,-1
291,2011-05-23,24.17,52692500,0.1652209830648457,1,-0.01306655777868504,-1,24.49,-1.1433238056349433,-1,-1,1,-1
