,date,open,high,low,close,volume,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,tsla_compound,tsla_sentiment,em_tweets3_compound,em_tweets3_sentiment
52,2015-01-29,201.07,205.98,196.5,205.2,3548100,-2.0540059960310204,-1,0.029242123419825683,1,199.369995,0.8526920011208383,1,1,-1,1,0.0,-1.0,-0.23109999999999994,-1.0
53,2015-01-30,203.96,207.47,203.0,203.6,3007000,0.1765056813319344,1,-0.007797227209511037,-1,205.199997,-0.6042836345655392,-1,-1,1,-1,0.0,0.0,0.3182,1.0
54,2015-02-02,203.97,211.95,203.3,210.94,4149200,-3.4171696650626564,-1,0.0360510598413244,1,203.600006,0.18172641900609213,1,1,-1,1,0.7184,1.0,0.0,0.0
55,2015-02-03,213.22,220.37,211.27,218.36,4826200,-2.4106556495138642,-1,0.035175874322784795,1,210.940002,1.0808755941890886,1,1,-1,1,0.0,-1.0,0.0,0.0
56,2015-02-04,218.29,221.48,216.8,218.55,3305400,-0.11911219402529627,-1,0.0008701318883030942,1,218.36000099999998,-0.03206081685261257,-1,1,-1,-1,0.0,0.0,0.0,0.0
57,2015-02-05,219.88,225.48,219.64,220.99,3522900,-0.5048207998721781,-1,0.011164502248943052,1,218.55000299999998,0.6085573011865882,1,1,-1,1,0.0,0.0,0.0,0.0
58,2015-02-06,222.0,223.4,216.5,217.36,3243900,2.0900896396396482,1,-0.016426100356891626,-1,220.99000499999997,0.4570319820573026,1,-1,1,1,-0.2732,-1.0,0.0,0.0
59,2015-02-09,215.38,217.93,211.99,217.48,3472400,-0.975016692009092,-1,0.0005520564935956873,1,217.36000099999998,-0.9109293296331924,-1,1,-1,-1,0.0,0.0,0.0,0.0
60,2015-02-10,217.55,220.5,215.0,216.29,5390500,0.5791817893010858,1,-0.005471781413863841,-1,217.479996,0.03219008703677533,1,-1,1,1,0.01960000000000001,1.0,0.5458999999999999,1.0
61,2015-02-11,212.21,214.74,207.28,212.8,9769100,-0.2780245891043136,-1,-0.01613569796546266,-1,216.289993,-1.8863498691777287,-1,-1,-1,-1,-0.14289999999999994,-1.0,2.2059,1.0
62,2015-02-12,193.57,203.09,193.28,202.88,15649600,-4.809628384215539,-1,-0.04661653129769916,-1,212.80000299999998,-9.036652128242672,-1,-1,-1,-1,-0.9062,-1.0,0.0,-1.0
63,2015-02-13,202.9,205.99,200.91,203.77,6191000,-0.42878759276848855,-1,0.004386824615860929,1,202.880005,0.009852621996919391,1,1,-1,1,0.0,-1.0,0.0,0.0
64,2015-02-17,205.7,205.7,201.5,204.35,3979600,0.6562912103494045,1,0.002846356130022043,1,203.770004,0.947142838550465,1,1,1,1,-0.128,-1.0,0.0,0.0
65,2015-02-18,204.17,206.17,202.6,204.46,2713600,-0.14204290681338316,-1,0.0005382970235880967,1,204.350006,-0.08808808158293621,-1,1,-1,-1,0.0,0.0,0.0,0.0
66,2015-02-19,205.0,212.44,203.75,211.71,5154100,-3.2731741463414585,-1,0.0354592573206749,1,204.46000700000002,0.2641069067360353,1,1,-1,1,0.0,-1.0,0.0,0.0
67,2015-02-20,210.78,217.6,209.81,217.11,5982100,-3.0031321899759327,-1,0.0255065600182045,1,211.710007,-0.4392839116008145,-1,1,-1,-1,0.0,0.0,0.0,0.0
68,2015-02-23,215.66,218.2,206.33,207.34,8499800,3.857928148791108,1,-0.04500025312053679,-1,217.11000099999998,-0.6678628314316888,-1,-1,1,-1,0.0,-1.0,0.0,0.0
69,2015-02-24,207.29,207.29,201.7,204.11,6603600,1.5340788785689092,1,-0.01557825341136776,-1,207.33999599999999,-0.02411642758978533,-1,-1,1,-1,0.5859,1.0,0.6369,1.0
70,2015-02-25,204.94,207.14,202.58,203.76,3909500,0.5757816865835638,1,-0.001714791035643648,-1,204.110001,0.4066439644963705,1,-1,1,1,0.0,0.0,0.0,0.0
71,2015-02-26,204.0,211.09,202.22,207.19,6472900,-1.5637264705882317,-1,0.016833564409932222,1,203.759995,0.11778808691077775,1,1,-1,1,0.0,-1.0,0.8653,1.0
72,2015-02-27,206.9,208.55,202.8,203.34,3882100,1.7206370726139353,1,-0.01858200667424104,-1,207.190002,-0.13997200501981766,-1,-1,1,-1,0.0,0.0,0.0,0.0
73,2015-03-02,202.7,203.34,195.83,197.33,7922100,2.64923289564725,1,-0.02955637906081188,-1,203.33999599999999,-0.3147432932968037,-1,-1,1,-1,-0.29600000000000004,-1.0,-0.09189999999999998,-1.0
74,2015-03-03,196.81,200.24,195.32,199.56,4432300,-1.397286737434955,-1,0.011300846183541768,1,197.330002,-0.26351998922089914,-1,1,-1,-1,0.0,-1.0,0.0,0.0
75,2015-03-04,199.25,202.52,197.21,202.44,4222000,-1.6010047678795447,-1,0.014431770038402012,1,199.559998,-0.1553407512060645,-1,1,-1,-1,0.0,-1.0,0.0,0.0
76,2015-03-05,202.85,206.19,200.15,200.63,4877000,1.0944051931652377,1,-0.00894090585910967,-1,202.440002,0.20253111833105736,1,-1,1,1,0.0,0.0,0.0,0.0
77,2015-03-06,199.21,200.75,192.15,193.88,6712400,2.675569405506826,1,-0.033644020494342335,-1,200.630005,-0.7077695083544421,-1,-1,1,-1,-0.3182,-1.0,0.0,0.0
78,2015-03-09,194.39,194.49,188.25,190.88,6736700,1.8056453614159331,1,-0.015473488356883447,-1,193.880005,0.2630462073693353,1,-1,1,1,-0.2732,-1.0,0.0,0.0
79,2015-03-10,188.46,193.5,187.6,190.32,5579700,-0.9869467955607074,-1,-0.0029337698309469533,-1,190.880005,-1.2678111570669712,-1,-1,-1,-1,0.4019,1.0,0.0,0.0
80,2015-03-11,191.15,196.18,191.01,193.74,4974900,-1.3549626373516936,-1,0.017969724013303434,1,190.320007,0.4361007615978012,1,1,-1,1,0.0,0.0,-0.2263,-1.0
81,2015-03-12,193.75,194.45,189.75,191.07,4149300,1.3832221935483848,1,-0.013781345778328014,-1,193.740005,0.00515897581400575,1,-1,1,1,0.0,-1.0,0.1045,1.0
82,2015-03-13,188.95,191.75,187.32,188.68,5434300,0.14289706498381166,1,-0.012508577549798285,-1,191.070007,-1.109546198948958,-1,-1,1,-1,0.0,-1.0,0.6376,1.0
83,2015-03-16,192.0,195.91,189.8,195.7,5628800,-1.927081770833332,-1,0.03720587375684281,1,188.679993,1.7595967368940937,1,1,-1,1,0.0,-1.0,-0.2554,-1.0
84,2015-03-17,195.43,198.71,193.94,194.73,4894100,0.35818299394811737,1,-0.0049565713585575395,-1,195.699997,-0.13796832097038825,-1,-1,1,-1,0.0,-1.0,2.1006,1.0
85,2015-03-18,194.96,200.88,193.11,200.71,4820900,-2.9493228321437224,-1,0.030709244198823926,1,194.729996,0.11811790927167627,1,1,-1,1,0.0,-1.0,0.6696,1.0
86,2015-03-19,202.0,204.59,194.53,195.65,8475200,3.1435673267326765,1,-0.025210566606178368,-1,200.71000700000002,0.6427148398235975,1,-1,1,1,0.0,-1.0,0.0,0.0
87,2015-03-20,197.45,198.99,195.62,198.08,4269500,-0.3190706556455461,-1,0.012420179271766418,1,195.649994,0.9200117839001845,1,1,-1,1,0.0,-1.0,0.0,0.0
88,2015-03-23,198.5,200.5,197.47,199.63,2631600,-0.5692720403022726,-1,0.007825136229552276,1,198.080002,0.2120345293615216,1,1,-1,1,0.0,0.0,-0.0414,-1.0
89,2015-03-24,201.58,203.79,199.75,201.72,3649900,-0.06945083768775281,-1,0.010469348032125623,1,199.630005,0.976805565876731,1,1,-1,1,0.7845,1.0,-0.3020999999999999,-1.0
90,2015-03-25,198.27,198.59,192.7,194.3,5730400,2.0023205325602333,1,-0.03678365042244869,-1,201.720001,-1.7102899974703034,-1,-1,1,-1,0.0,-1.0,0.0,0.0
91,2015-03-26,193.92,194.79,189.7,190.41,4128000,1.810021677083545,1,-0.020020581265765558,-1,194.300003,-0.19557642518410628,-1,-1,1,-1,0.0,0.0,0.0,0.0
92,2015-03-27,189.07,189.29,181.4,185.0,8604900,2.152645501303654,1,-0.028412393710154138,-1,190.41000400000001,-0.7037429609003164,-1,-1,1,-1,0.3182,1.0,0.0,0.0
93,2015-03-30,185.85,192.25,181.8,190.57,10089500,-2.539682995759492,-1,0.03010814594594602,1,185.0,0.4594627027027068,1,1,-1,1,0.0,-1.0,0.0,-1.0
94,2015-03-31,193.53,193.76,188.41,188.77,5026600,2.4595644213277774,1,-0.009445363561328971,-1,190.570007,1.553230776761214,1,-1,1,1,0.0,0.0,0.7412000000000001,1.0
95,2015-04-01,188.7,192.3,186.05,187.59,3794600,0.5882358334112804,1,-0.006251035519393322,-1,188.770004,-0.03708587090987397,-1,-1,1,-1,0.0,-1.0,0.5859,1.0
96,2015-04-02,190.23,193.23,190.0,191.0,5010400,-0.4047752805503923,-1,0.01817796296557317,1,187.58999599999999,1.4073245142560875,1,1,-1,1,0.6932,1.0,0.0,0.0
97,2015-04-06,198.0,207.75,197.5,203.1,12455800,-2.57576060606061,-1,0.06335081675392673,1,191.0,3.664921465968586,1,1,-1,1,0.0,-1.0,1.0065,1.0
98,2015-04-07,202.51,205.06,201.14,203.25,4347900,-0.3654165316630404,-1,0.0007385228733081117,1,203.100006,-0.2905026994435461,-1,1,-1,-1,0.0,0.0,0.0,0.0
99,2015-04-08,208.2,210.9,205.87,207.67,6303100,0.2545624436296239,1,0.02174660762607616,1,203.25,2.4354228782287803,1,1,1,1,0.1531,1.0,0.0,0.0
100,2015-04-09,208.43,210.37,206.12,210.09,3800200,-0.7964319223481379,-1,0.011653093963047922,1,207.669998,0.3659628291612944,1,1,-1,1,0.0,0.0,0.0,-1.0
101,2015-04-10,209.85,211.65,209.0,210.9,4067700,-0.5003516654652775,-1,0.003855481057746246,1,210.08999599999999,-0.11423199798622373,-1,1,-1,-1,0.0,0.0,0.0,0.0
102,2015-04-13,210.44,213.0,209.05,209.78,3758200,0.3136300103247293,1,-0.005310550174790207,-1,210.899994,-0.21810906262994,-1,-1,1,-1,0.0,0.0,-0.048400000000000026,-1.0
103,2015-04-14,208.57,209.49,205.5,207.46,3026000,0.5321954081345862,1,-0.011059166798833007,-1,209.77999900000003,-0.5767909265744767,-1,-1,1,-1,-0.29600000000000004,-1.0,0.4869,1.0
104,2015-04-15,207.46,209.59,206.6,207.83,1952400,-0.1783452171579213,-1,0.0017834521715791587,1,207.46000700000002,0.0,-1,1,-1,-1,0.0,0.0,-0.843,-1.0
105,2015-04-16,207.7,209.17,206.29,206.7,1659100,0.4814636564486807,1,-0.005437160126669394,-1,207.830002,-0.06255352872489085,-1,-1,1,-1,0.0,0.0,0.0,0.0
106,2015-04-17,204.99,206.88,203.5,206.79,2469900,-0.8780857388632117,-1,0.00043539429756256354,1,206.699997,-0.8272820632890479,-1,1,-1,-1,0.0,0.0,0.0,0.0
107,2015-04-20,206.78,207.85,203.85,205.27,2559300,0.7302422900195504,1,-0.0073503992042786015,-1,206.78999299999998,-0.004832922451899127,-1,-1,1,-1,0.4588,1.0,0.0,0.0
108,2015-04-21,205.8,210.75,204.31,209.41,3432500,-1.7541306838562152,-1,0.02016855809093276,1,205.270004,0.2581960294598151,1,1,-1,1,0.0,-1.0,0.0,0.0
109,2015-04-22,212.5,221.88,211.69,219.44,7863000,-3.265883294117643,-1,0.047896460572151016,1,209.41000400000001,1.4755722940533371,1,1,-1,1,0.2732,1.0,0.0,0.0
110,2015-04-23,218.27,221.48,217.15,218.6,4411200,-0.1511898080141179,-1,-0.003827907365768213,-1,219.440002,-0.5331744391799598,-1,-1,-1,-1,0.5991,1.0,0.4215,1.0
111,2015-04-24,220.5,220.8,218.01,218.43,2427800,0.9387786848072452,1,-0.0007777355687720312,-1,218.600006,0.8691646604986792,1,-1,1,1,0.0,0.0,0.0,0.0
112,2015-04-27,222.56,238.75,222.0,231.55,11672600,-4.0393624554220064,-1,0.06006505709131237,1,218.42999300000002,1.8907682700882489,1,1,-1,1,0.2732,1.0,0.7734,1.0
113,2015-04-28,234.75,235.5,228.03,230.48,6085400,1.818958040468584,1,-0.004621062345656624,-1,231.55000299999998,1.3819896171627453,1,-1,1,1,0.0,0.0,0.0,0.0
114,2015-04-29,230.05,234.97,227.63,232.45,3936100,-1.0432488453390931,-1,0.008547383869270897,1,230.479996,-0.18656413027706947,-1,1,-1,-1,0.0,0.0,0.4404,1.0
115,2015-04-30,230.39,232.89,225.17,226.05,3911900,1.8837605880626969,1,-0.02753277729661596,-1,232.44999700000002,-0.8862112396585693,-1,-1,1,-1,0.0,-1.0,0.8779,1.0
116,2015-05-01,229.94,231.77,220.41,226.03,5281700,1.7004448838788655,1,-8.849369491026327e-05,-1,226.05000299999998,1.7208577519903938,1,-1,1,1,2.1591,1.0,0.6947,1.0
117,2015-05-04,228.18,234.73,227.11,230.51,4434600,-1.021124582118822,-1,0.019820360216875388,1,226.02999900000003,0.951198517679944,1,1,-1,1,0.2732,1.0,0.4927,1.0
118,2015-05-05,237.76,239.5,229.13,232.95,5796900,2.0230476535802446,1,0.010585232974387848,1,230.50999500000003,3.1451998426358903,1,1,1,1,0.0,-1.0,-0.34,-1.0
119,2015-05-06,234.1,234.47,228.2,230.43,5270900,1.5677116215024716,1,-0.01081778936447031,-1,232.94999700000002,0.4936720389826762,1,-1,1,1,0.4697,1.0,0.2023,1.0
120,2015-05-07,221.0,237.48,220.25,236.8,9455900,-7.149322624434378,-1,0.027644014206084533,1,230.42999300000002,-4.092346173008834,-1,1,-1,-1,0.0,-1.0,0.0,0.0
121,2015-05-08,235.99,238.41,233.7,236.61,4668200,-0.26272129618371537,-1,-0.0008023733006455869,-1,236.80000299999998,-0.3420599618826894,-1,-1,-1,-1,0.0,-1.0,0.0,0.0
122,2015-05-11,236.29,242.88,235.31,239.49,5672300,-1.3542731790592408,-1,0.012171945343933288,1,236.61000099999998,-0.13524703040763394,-1,1,-1,-1,0.0,0.0,0.0,0.0
123,2015-05-12,240.11,246.35,238.19,244.74,6363400,-1.928284528223373,-1,0.021921582906977655,1,239.49000499999997,0.2588817850665687,1,1,-1,1,0.4019,1.0,1.0802999999999998,1.0
124,2015-05-13,247.61,248.3,242.25,243.18,5440200,1.7891070563018001,1,-0.006374160203191703,-1,244.74000499999997,1.172671382432968,1,-1,1,1,0.0,-1.0,0.0,0.0
125,2015-05-14,244.82,244.89,241.25,244.1,2895900,0.29409401985678724,1,0.003783259422990293,1,243.17999300000002,0.6744033420545212,1,1,1,1,0.0,0.0,0.0,0.0
126,2015-05-15,243.93,249.4,242.5,248.84,4527600,-2.0128738330263305,-1,0.019418229756208882,1,244.100006,-0.06964891266736925,-1,1,-1,-1,0.0,0.0,0.0,0.0
127,2015-05-18,247.0,249.9,246.0,248.75,3353200,-0.7085020242914979,-1,-0.00036166211801413883,-1,248.83999599999999,-0.7394293640801959,-1,-1,-1,-1,-0.2263,-1.0,0.0,0.0
128,2015-05-19,248.43,251.0,246.15,247.14,3674200,0.519258558285274,1,-0.006472365829145677,-1,248.75,-0.1286460301507439,-1,-1,1,-1,0.0,0.0,0.0,-1.0
129,2015-05-20,247.13,247.74,241.37,244.35,3755600,1.1249135854628318,1,-0.011289119573072435,-1,247.13999900000002,-0.0040438617951254726,-1,-1,1,-1,0.0,0.0,0.0,0.0
130,2015-05-21,243.03,246.62,242.36,245.62,1970600,-1.0657104105077928,-1,0.005197417511010771,1,244.350006,-0.5402115684826198,-1,1,-1,-1,0.25,1.0,0.0,0.0
131,2015-05-22,245.38,248.6,245.01,247.73,2223100,-0.9576945766220916,-1,0.008590509905351817,1,245.61999500000002,-0.09770784337001323,-1,1,-1,-1,0.0,0.0,1.0773,1.0
132,2015-05-26,247.68,252.0,246.5,247.46,3498700,0.08881863946113491,1,-0.0010898518724393735,-1,247.729996,-0.02018447535920332,-1,-1,1,-1,0.0,0.0,0.0,0.0
133,2015-05-27,248.51,249.5,245.55,247.43,3408200,0.4345909708782568,1,-0.00012128828558533038,-1,247.460007,0.4243061384864673,1,-1,1,1,0.1979,1.0,0.34,1.0
134,2015-05-28,247.03,251.8,245.05,251.45,3647300,-1.7892555632484102,-1,0.016247035984841233,1,247.42999300000002,-0.16165946381447474,-1,1,-1,-1,0.0,0.0,0.0,0.0
135,2015-05-29,251.0,252.87,249.43,250.8,3789300,0.07968007968128471,1,-0.0025849831288725644,-1,251.44999700000002,-0.17896082933738294,-1,-1,1,-1,0.0,0.0,0.0,0.0
136,2015-06-01,251.41,251.6,247.47,249.45,2505100,0.7796058107536524,1,-0.0053827989786744395,-1,250.80000299999998,0.24322208640485524,1,-1,1,1,0.6705,1.0,0.7906,1.0
137,2015-06-02,248.92,249.4,246.3,248.35,2134800,0.2289860214445225,1,-0.004409665316612577,-1,249.44999700000002,-0.2124670300156516,-1,-1,1,-1,0.0,0.0,0.0,0.0
138,2015-06-03,248.2,250.72,247.01,248.99,1781500,-0.318294927296048,-1,0.002577004165644992,1,248.350006,-0.06040225342293045,-1,1,-1,-1,0.0,0.0,0.0,0.0
139,2015-06-04,247.5,249.3,245.71,245.92,2453600,0.6383846464646495,1,-0.012329840308248465,-1,248.99000499999997,-0.5984196032286391,-1,-1,1,-1,0.0,0.0,0.0,0.0
140,2015-06-05,246.0,249.7,245.68,249.14,3022000,-1.2764223577235845,-1,0.01309369317740483,1,245.919998,0.032531717896324745,1,1,-1,1,-0.128,-1.0,0.0,0.0
141,2015-06-08,250.85,258.75,250.31,256.29,5017000,-2.1686278133874115,-1,0.028698763862481824,1,249.13999900000002,0.6863638945426784,1,1,-1,1,0.4767,1.0,0.0,0.0
142,2015-06-09,255.4,257.74,254.14,256.0,2611100,-0.23492796166628244,-1,-0.0011315657646256976,-1,256.290009,-0.34726870683437583,-1,-1,-1,-1,0.0,-1.0,0.0,0.0
143,2015-06-10,251.9,254.0,248.5,250.7,3454500,0.4763783360788678,1,-0.020703136718749904,-1,256.0,-1.6015648437500032,-1,-1,1,-1,0.0,0.0,0.0,0.0
144,2015-06-11,253.26,254.37,250.43,251.41,2044100,0.7304710718327293,1,0.002832098159139651,1,250.69999700000002,1.0211400201971312,1,1,1,1,0.0,0.0,0.0,0.0
145,2015-06-12,250.21,253.46,250.21,250.69,1422300,-0.19183685167316367,-1,-0.0028638558074245424,-1,251.41000400000001,-0.4773067821119897,-1,-1,-1,-1,0.3818,1.0,0.4926,1.0
146,2015-06-15,249.7,251.28,246.01,250.38,2186200,-0.2723299992670637,-1,-0.0012365750429887967,-1,250.690002,-0.3949120396113636,-1,-1,-1,-1,0.3818,1.0,1.2128,1.0
147,2015-06-16,250.13,253.44,249.1,253.12,1984700,-1.1953743814141908,-1,0.010943325925726556,1,250.38000499999998,-0.0998482286954184,-1,1,-1,-1,0.6369,1.0,0.0,0.0
148,2015-06-17,252.17,264.36,252.02,260.41,5512900,-3.2676393168706857,-1,0.028800605025296463,1,253.11999500000002,-0.3753148778309768,-1,1,-1,-1,0.5574,1.0,0.0,0.0
149,2015-06-18,262.0,263.46,260.02,261.89,2782700,0.04197900763358575,1,0.00568338764742693,1,260.410004,0.6105740853181605,1,1,1,1,0.0,0.0,0.0,0.0
150,2015-06-19,262.4,263.8,260.1,262.51,2463000,-0.04192683022699691,-1,0.0023673869353133536,1,261.890015,0.194730219095977,1,1,-1,1,0.0,0.0,0.8398,1.0
151,2015-06-22,262.15,264.4,255.69,259.79,4561100,0.9002422483366506,1,-0.010361513452382344,-1,262.51001,-0.13714372263367408,-1,-1,1,-1,1.0582,1.0,0.0,0.0
152,2015-06-23,260.32,268.0,258.57,267.67,3870800,-2.8234502928543668,-1,0.030332205731591344,1,259.790009,0.2040101549863597,1,1,-1,1,0.0,0.0,0.4939,1.0
153,2015-06-24,266.98,267.35,263.72,265.17,2412300,0.677952627696913,1,-0.00933985832772388,-1,267.670013,-0.25778083703384164,-1,-1,1,-1,-0.0258,-1.0,0.0,0.0
154,2015-06-25,266.45,271.41,265.25,268.79,2849200,-0.8782123830416575,-1,0.013651603961719605,1,265.170013,0.4827088046339661,1,1,-1,1,0.7964,1.0,0.0,0.0
155,2015-06-26,268.89,269.11,266.0,267.09,3838400,0.6694257501529093,1,-0.006324688206695961,-1,268.790009,0.0372059960011414,1,-1,1,1,0.0,-1.0,0.0,0.0
156,2015-06-29,261.95,265.95,260.7,262.02,3478900,-0.02671387547025361,-1,-0.01898239198745566,-1,267.089996,-1.924438981982676,-1,-1,-1,-1,0.7351,1.0,0.0,-1.0
157,2015-06-30,264.8,270.92,264.0,268.26,3086900,-1.3066548930508401,-1,0.02381505710238008,1,262.019989,1.0609873737533724,1,1,-1,1,0.0,0.0,0.0,0.0
158,2015-07-01,271.11,272.62,267.85,269.15,2101200,0.7229505029112087,1,0.0033176171133371124,1,268.26001,1.0623927882504631,1,1,1,1,0.0,0.0,0.0,0.0
159,2015-07-02,280.2,282.45,273.31,280.02,7163900,0.06424803436482565,1,0.040386383958084034,1,269.149994,4.1055241487391685,1,1,1,1,0.0,-1.0,0.0,0.0
160,2015-07-06,278.88,281.69,276.3,279.72,4121900,-0.3012033795682072,-1,-0.0010713092342848896,-1,280.019989,-0.407108079702134,-1,-1,-1,-1,0.0,0.0,0.0258,1.0
161,2015-07-07,275.0,275.2,260.77,267.88,6105100,2.5890890909090967,1,-0.04232802787670509,-1,279.72000099999997,-1.6874020388695652,-1,-1,1,-1,0.2263,1.0,0.0,0.0
162,2015-07-08,259.32,260.8,254.31,254.96,6221100,1.6813203309839435,1,-0.04823054262672567,-1,267.880005,-3.1954598477777423,-1,-1,1,-1,0.4588,1.0,0.0,0.0
163,2015-07-09,259.08,262.95,256.79,257.92,3334100,0.4477281373339089,1,0.01160968747541635,1,254.960007,1.6159318665221196,1,1,1,1,-0.0258,-1.0,0.0,0.0
164,2015-07-10,262.22,263.0,257.82,259.15,2610900,1.1707752987156674,1,0.004768846688915085,1,257.920013,1.6671788861921253,1,1,1,1,0.0,-1.0,0.0,0.0
165,2015-07-13,262.25,262.55,256.05,262.16,2960300,0.034316873212577724,1,0.0116149337051501,1,259.149994,1.1962207492854533,1,1,1,1,0.0,0.0,0.0,0.0
166,2015-07-14,262.1,265.99,260.51,265.65,1907600,-1.3544402589597746,-1,0.01331244257991382,1,262.160004,-0.02288602345306926,-1,1,-1,-1,0.0,0.0,0.0,0.0
167,2015-07-15,266.74,267.49,262.08,263.14,2021600,1.349619530239906,1,-0.009448443654020866,-1,265.649994,0.4103128268845303,1,-1,1,1,0.3182,1.0,0.0,0.0
168,2015-07-16,264.22,267.2,263.16,266.68,1616000,-0.9310392819202422,-1,0.013452830425657591,1,263.140015,0.4104225653403427,1,1,-1,1,0.843,1.0,0.0,0.0
169,2015-07-17,272.5,275.54,268.25,274.66,5004100,-0.7926620183486293,-1,0.029923545858200118,1,266.679993,2.1823935626096915,1,1,-1,1,0.0,-1.0,0.0,-1.0
170,2015-07-20,275.0,286.65,272.54,282.26,4978500,-2.6400036363636445,-1,0.02767059597071886,1,274.660004,0.12378795421556354,1,1,-1,1,0.4767,1.0,0.0,0.0
171,2015-07-21,270.05,273.5,266.55,266.77,6108700,1.2145895744309292,1,-0.05487855328850877,-1,282.26001,-4.325806549783668,-1,-1,1,-1,0.0,-1.0,0.0,0.0
172,2015-07-22,261.27,269.44,260.86,267.87,3105000,-2.5261248049426785,-1,0.004123424842964686,1,266.769989,-2.061701175839536,-1,1,-1,-1,0.0,0.0,0.0,0.0
173,2015-07-23,269.65,269.9,265.27,267.2,2227200,0.908578547937953,1,-0.0025011498581616327,-1,267.869995,0.6645010763523459,1,-1,1,1,0.0,0.0,0.0,0.0
174,2015-07-24,267.38,271.09,263.92,265.41,2836500,0.7367794760868405,1,-0.0066991314356678044,-1,267.200012,0.06736264667531812,1,-1,1,1,0.0,0.0,0.0,0.0
175,2015-07-27,262.43,264.43,250.79,253.01,4694200,3.5895279698460354,1,-0.04672020200112725,-1,265.410004,-1.1227952809193995,-1,-1,1,-1,0.0,-1.0,0.0,-1.0
176,2015-07-28,255.75,265.4,251.84,264.82,3895800,-3.546434799608984,-1,0.04667804526852759,1,253.00999500000003,1.0829631453887691,1,1,-1,1,0.0,0.0,-0.3195000000000001,-1.0
177,2015-07-29,264.27,267.89,262.0,263.82,2790100,0.17027359092221175,1,-0.003776149737810375,-1,264.820007,-0.2076950326490876,-1,-1,1,-1,0.4767,1.0,0.0,0.0
178,2015-07-30,262.69,266.94,262.11,266.79,2034600,-1.5607777109080858,-1,0.011257682970192695,1,263.820007,-0.4283242248568293,-1,1,-1,-1,0.0,0.0,1.2022,1.0
179,2015-07-31,267.6,269.36,265.12,266.15,2222600,0.5418579848611869,1,-0.0023989466562071016,-1,266.790009,0.3036084458470144,1,-1,1,1,0.4767,1.0,0.4731,1.0
180,2015-08-03,266.29,266.71,257.07,259.99,2553500,2.365848806591921,1,-0.023144858684460482,-1,266.149994,0.052607553318226016,1,-1,1,1,0.0,0.0,0.0,0.0
181,2015-08-04,260.01,266.72,258.34,266.28,2352500,-2.4114413902757086,-1,0.024193273748731814,1,259.98999,0.007700296461431074,1,1,-1,1,0.0,0.0,0.0,0.0
182,2015-08-05,263.58,271.0,260.4,270.13,6214300,-2.4850209890935178,-1,0.014458487360892391,1,266.27999900000003,-1.0139747672148725,-1,1,-1,-1,0.0,-1.0,0.0,0.0
183,2015-08-06,249.54,255.0,236.12,246.13,14623800,1.3665096159556382,1,-0.08884610948717088,-1,270.130005,-7.622260252058995,-1,-1,1,-1,-1.0206,-1.0,-0.022000000000000002,-1.0
184,2015-08-07,243.58,243.73,238.39,242.51,5073400,0.4392835993161603,1,-0.0147077151361531,-1,246.13000499999998,-1.0360390639897707,-1,-1,1,-1,-0.16610000000000005,-1.0,0.0,0.0
185,2015-08-10,238.15,242.97,236.05,241.14,4185900,-1.2555133635653273,-1,-0.005649235199563729,-1,242.50999500000003,-1.7978644550300036,-1,-1,-1,-1,-0.3182,-1.0,0.0,0.0
186,2015-08-11,237.15,239.3,234.44,237.37,4264900,-0.09276871413288958,-1,-0.0156340881464464,-1,241.13999900000002,-1.6546425381713734,-1,-1,-1,-1,0.0,0.0,0.0,0.0
187,2015-08-12,235.0,239.77,232.74,238.17,3728000,-1.348935319148933,-1,0.0033702785392062395,1,237.36999500000002,-0.9984391666689032,-1,1,-1,-1,0.0,0.0,0.0,0.0
188,2015-08-13,239.86,246.48,239.12,242.51,4689200,-1.1048086337663483,-1,0.01822226576161801,1,238.169998,0.7095784583245408,1,1,-1,1,0.0,-1.0,0.0,0.0
189,2015-08-14,247.24,247.93,241.77,243.15,4364800,1.6542674798926558,1,0.002639062361120325,1,242.50999500000003,1.9504391973617152,1,1,1,1,0.0,-1.0,0.0,0.0
190,2015-08-17,255.56,256.59,250.51,254.99,7176700,0.22303686197400865,1,0.04869426811501376,1,243.149994,5.103847133962922,1,1,1,1,-0.12479999999999995,-1.0,0.0,-1.0
191,2015-08-18,255.38,260.95,253.56,260.72,4195000,-2.091000037375669,-1,0.022471453341867287,1,254.99000499999997,0.1529471713999201,1,1,-1,1,0.0,0.0,0.0,0.0
192,2015-08-19,260.33,260.65,255.02,255.25,3604300,1.9513645195242209,1,-0.020980365829317282,-1,260.72000099999997,-0.1495911316753758,-1,-1,1,-1,0.0,0.0,0.0,0.0
193,2015-08-20,252.06,254.56,241.9,242.18,4905800,3.9197036730913495,1,-0.05120472869735549,-1,255.25,-1.2497559255631705,-1,-1,1,-1,0.0,0.0,0.0,0.0
194,2015-08-21,236.0,243.8,230.51,230.77,6590200,2.2161,1,-0.04711367301096592,-1,242.17999300000002,-2.551818142962794,-1,-1,1,-1,0.0,0.0,0.0,0.0
195,2015-08-24,202.79,231.4,195.0,218.87,9581600,-7.92938633811188,-1,-0.05156653288440372,-1,230.770004,-12.124630807737047,-1,-1,-1,-1,-0.5106,-1.0,0.0,0.0
